gen_3_0;gen_24_10;gen_26_11;gen_39_16;gen_48_19;gen_61_25;gen_88_39;gen_99_44;gen_106_48;gen_111_51
0.64;0.547;0.41000000000000003;0.233;0.399;0.652;0.857;0.845;0.842;0.872
0.5700000000000001;0.558;0.404;0.23900000000000002;0.40800000000000003;0.667;0.852;0.8200000000000001;0.8320000000000001;0.848
0.513;0.556;0.422;0.254;0.432;0.687;0.853;0.805;0.841;0.8240000000000001
0.494;0.584;0.398;0.281;0.41400000000000003;0.655;0.855;0.802;0.8250000000000001;0.8180000000000001
0.425;0.588;0.393;0.315;0.385;0.5700000000000001;0.847;0.795;0.8150000000000001;0.811
0.28600000000000003;0.514;0.354;0.318;0.36;0.447;0.8130000000000001;0.746;0.757;0.784
0.214;0.47800000000000004;0.228;0.281;0.32;0.365;0.738;0.662;0.671;0.711
0.17300000000000001;0.441;0.171;0.244;0.232;0.224;0.631;0.545;0.553;0.622
0.121;0.343;0.1;0.182;0.18;0.111;0.543;0.47000000000000003;0.47000000000000003;0.539
0.067;0.264;0.044;0.121;0.123;0.049;0.508;0.425;0.443;0.489
0.054;0.315;0.034;0.058;0.08;0.021;0.547;0.47000000000000003;0.507;0.492
0.065;0.316;0.029;0.033;0.051000000000000004;0.01;0.597;0.515;0.5630000000000001;0.515
0.106;0.272;0.039;0.029;0.036000000000000004;0.005;0.608;0.521;0.5680000000000001;0.528
0.121;0.20700000000000002;0.07200000000000001;0.024;0.027;0.004;0.586;0.503;0.562;0.515
0.17200000000000001;0.168;0.13;0.016;0.05;0.009000000000000001;0.5700000000000001;0.486;0.53;0.508
0.314;0.342;0.331;0.035;0.07200000000000001;0.017;0.507;0.462;0.482;0.47700000000000004
0.439;0.491;0.457;0.063;0.041;0.008;0.516;0.482;0.506;0.485
0.512;0.5710000000000001;0.436;0.06;0.029;0.015;0.545;0.498;0.541;0.51
0.515;0.5740000000000001;0.391;0.082;0.075;0.081;0.588;0.53;0.579;0.538
0.524;0.524;0.331;0.14100000000000001;0.139;0.145;0.612;0.541;0.594;0.546
0.547;0.518;0.296;0.2;0.149;0.16;0.664;0.532;0.59;0.579
0.527;0.47700000000000004;0.28400000000000003;0.212;0.15;0.20700000000000002;0.684;0.527;0.585;0.596
0.466;0.422;0.244;0.20800000000000002;0.19;0.271;0.682;0.53;0.615;0.578
0.459;0.353;0.203;0.214;0.214;0.32;0.751;0.5720000000000001;0.6970000000000001;0.629
0.443;0.359;0.182;0.211;0.203;0.359;0.836;0.664;0.784;0.73
0.418;0.324;0.17;0.20500000000000002;0.20700000000000002;0.41600000000000004;0.915;0.8230000000000001;0.884;0.849
0.398;0.307;0.17300000000000001;0.20500000000000002;0.2;0.448;0.9580000000000001;0.876;0.914;0.867
0.427;0.322;0.197;0.212;0.198;0.459;0.903;0.851;0.841;0.854
0.443;0.302;0.225;0.225;0.182;0.457;0.8;0.776;0.749;0.842
0.429;0.26;0.279;0.232;0.166;0.454;0.804;0.747;0.772;0.773
0.404;0.247;0.295;0.216;0.158;0.46;0.771;0.726;0.747;0.748
0.393;0.258;0.23900000000000002;0.212;0.16;0.455;0.748;0.68;0.716;0.713
0.341;0.254;0.156;0.20600000000000002;0.129;0.43;0.6970000000000001;0.581;0.636;0.682
0.244;0.254;0.111;0.167;0.107;0.438;0.755;0.711;0.746;0.747
0.153;0.302;0.101;0.148;0.146;0.47700000000000004;0.839;0.8130000000000001;0.849;0.808
0.069;0.359;0.1;0.155;0.137;0.448;0.91;0.868;0.9;0.864
0.028;0.364;0.088;0.156;0.115;0.426;0.936;0.89;0.925;0.889
0.012;0.306;0.045;0.17500000000000002;0.105;0.379;0.9510000000000001;0.911;0.9400000000000001;0.909
0.014;0.26;0.024;0.195;0.10300000000000001;0.292;0.9470000000000001;0.902;0.93;0.914
0.03;0.226;0.011;0.212;0.093;0.248;0.9410000000000001;0.886;0.927;0.897
0.068;0.17400000000000002;0.012;0.212;0.067;0.23600000000000002;0.9450000000000001;0.896;0.934;0.897
0.13;0.125;0.04;0.197;0.064;0.23;0.9540000000000001;0.911;0.9460000000000001;0.91
0.187;0.195;0.11900000000000001;0.187;0.081;0.232;0.962;0.923;0.9510000000000001;0.925
0.192;0.319;0.23700000000000002;0.186;0.082;0.228;0.96;0.914;0.9420000000000001;0.924
0.201;0.398;0.312;0.196;0.091;0.233;0.9500000000000001;0.887;0.91;0.913
0.192;0.392;0.335;0.22;0.116;0.264;0.907;0.773;0.801;0.855
0.195;0.397;0.334;0.266;0.139;0.28400000000000003;0.841;0.6920000000000001;0.726;0.776
0.198;0.439;0.308;0.305;0.158;0.325;0.745;0.578;0.619;0.682
0.219;0.419;0.261;0.34600000000000003;0.20500000000000002;0.422;0.585;0.462;0.531;0.532
0.30000000000000004;0.429;0.20400000000000001;0.41000000000000003;0.265;0.505;0.55;0.489;0.595;0.501
0.40800000000000003;0.526;0.162;0.43;0.315;0.55;0.596;0.533;0.655;0.529
0.518;0.559;0.154;0.427;0.362;0.5700000000000001;0.646;0.553;0.682;0.558
0.559;0.545;0.21;0.40700000000000003;0.457;0.5710000000000001;0.668;0.5700000000000001;0.706;0.559
0.545;0.639;0.219;0.364;0.524;0.612;0.771;0.593;0.724;0.646
0.578;0.685;0.249;0.318;0.581;0.645;0.777;0.738;0.798;0.724
0.654;0.677;0.334;0.305;0.611;0.6970000000000001;0.78;0.684;0.777;0.715
0.657;0.662;0.335;0.295;0.56;0.7030000000000001;0.743;0.648;0.751;0.641
0.73;0.642;0.304;0.307;0.489;0.662;0.704;0.615;0.664;0.628
0.772;0.755;0.366;0.313;0.452;0.6980000000000001;0.666;0.56;0.663;0.596
0.744;0.792;0.439;0.392;0.47700000000000004;0.682;0.654;0.539;0.6910000000000001;0.55
0.612;0.75;0.41100000000000003;0.466;0.482;0.645;0.662;0.503;0.667;0.512
0.541;0.72;0.233;0.526;0.444;0.5730000000000001;0.609;0.417;0.584;0.448
0.684;0.784;0.316;0.577;0.497;0.545;0.551;0.434;0.495;0.467
0.794;0.621;0.649;0.62;0.615;0.628;0.47100000000000003;0.376;0.386;0.437
0.794;0.48;0.753;0.63;0.616;0.664;0.367;0.279;0.326;0.35100000000000003
0.844;0.514;0.7010000000000001;0.587;0.604;0.6940000000000001;0.312;0.304;0.338;0.315
0.8210000000000001;0.581;0.721;0.5680000000000001;0.593;0.6980000000000001;0.342;0.37;0.339;0.366
0.735;0.53;0.81;0.553;0.561;0.641;0.378;0.334;0.385;0.367
0.654;0.526;0.796;0.601;0.306;0.682;0.434;0.354;0.484;0.339
0.638;0.5730000000000001;0.685;0.549;0.11800000000000001;0.769;0.49;0.393;0.5;0.373
0.588;0.56;0.63;0.461;0.225;0.78;0.466;0.395;0.47700000000000004;0.394
0.494;0.46900000000000003;0.5730000000000001;0.536;0.503;0.787;0.443;0.4;0.439;0.393
0.465;0.494;0.431;0.7010000000000001;0.749;0.841;0.433;0.383;0.438;0.35100000000000003
0.546;0.449;0.383;0.8280000000000001;0.919;0.863;0.438;0.39;0.41300000000000003;0.379
0.5750000000000001;0.489;0.404;0.868;0.921;0.852;0.40700000000000003;0.34500000000000003;0.335;0.367
0.557;0.531;0.499;0.909;0.878;0.8250000000000001;0.405;0.304;0.34500000000000003;0.334
0.466;0.492;0.5;0.9410000000000001;0.833;0.812;0.396;0.303;0.323;0.312
0.398;0.398;0.515;0.93;0.791;0.751;0.331;0.258;0.248;0.295
0.374;0.362;0.47700000000000004;0.897;0.74;0.664;0.303;0.211;0.23600000000000002;0.261
0.324;0.318;0.38;0.878;0.683;0.5640000000000001;0.336;0.223;0.271;0.256
0.234;0.254;0.281;0.886;0.725;0.5640000000000001;0.322;0.234;0.266;0.265
0.28700000000000003;0.331;0.245;0.886;0.812;0.665;0.331;0.23800000000000002;0.28400000000000003;0.28300000000000003
0.34900000000000003;0.35100000000000003;0.247;0.864;0.8310000000000001;0.723;0.378;0.258;0.322;0.306
0.386;0.302;0.197;0.8260000000000001;0.812;0.725;0.40800000000000003;0.28400000000000003;0.35100000000000003;0.333
0.35100000000000003;0.254;0.127;0.779;0.773;0.6970000000000001;0.449;0.34;0.424;0.382
0.31;0.229;0.069;0.74;0.6940000000000001;0.644;0.487;0.394;0.463;0.43
0.307;0.225;0.041;0.725;0.618;0.589;0.521;0.453;0.515;0.47000000000000003
0.355;0.261;0.037;0.664;0.541;0.55;0.585;0.524;0.601;0.539
0.427;0.281;0.065;0.541;0.447;0.51;0.7020000000000001;0.587;0.708;0.619
0.47500000000000003;0.281;0.123;0.395;0.379;0.47800000000000004;0.887;0.799;0.908;0.735
0.518;0.289;0.146;0.292;0.34500000000000003;0.462;0.933;0.901;0.934;0.867
0.55;0.34900000000000003;0.15;0.20500000000000002;0.331;0.453;0.909;0.877;0.91;0.9
0.531;0.374;0.176;0.13;0.323;0.435;0.887;0.836;0.876;0.876
0.534;0.393;0.218;0.099;0.304;0.38;0.895;0.844;0.844;0.887
0.491;0.392;0.275;0.052000000000000005;0.271;0.318;0.878;0.8260000000000001;0.8250000000000001;0.882
0.454;0.383;0.302;0.037;0.228;0.264;0.868;0.8230000000000001;0.863;0.861
0.404;0.396;0.269;0.053;0.191;0.203;0.878;0.8240000000000001;0.89;0.841
0.34700000000000003;0.434;0.218;0.08600000000000001;0.188;0.14400000000000002;0.937;0.856;0.936;0.851
0.311;0.454;0.195;0.111;0.241;0.109;0.966;0.912;0.9550000000000001;0.904
0.268;0.448;0.20700000000000002;0.11800000000000001;0.296;0.109;0.969;0.928;0.9560000000000001;0.933
0.234;0.439;0.241;0.107;0.289;0.132;0.965;0.917;0.9500000000000001;0.931
0.222;0.437;0.254;0.094;0.241;0.17;0.9520000000000001;0.906;0.9410000000000001;0.914
0.23800000000000002;0.463;0.249;0.08600000000000001;0.201;0.198;0.9440000000000001;0.9;0.931;0.91
0.219;0.448;0.192;0.078;0.15;0.184;0.934;0.891;0.923;0.902
0.158;0.379;0.1;0.07100000000000001;0.112;0.16;0.93;0.881;0.919;0.892
0.107;0.329;0.069;0.091;0.169;0.219;0.928;0.866;0.908;0.887
0.203;0.47100000000000003;0.066;0.107;0.186;0.276;0.906;0.847;0.885;0.867
0.23700000000000002;0.516;0.064;0.116;0.231;0.372;0.88;0.8240000000000001;0.86;0.852
0.20400000000000001;0.513;0.059000000000000004;0.155;0.28600000000000003;0.448;0.854;0.805;0.835;0.8320000000000001
0.183;0.504;0.073;0.18;0.28700000000000003;0.454;0.8250000000000001;0.784;0.802;0.8240000000000001
0.217;0.514;0.115;0.194;0.28600000000000003;0.40700000000000003;0.808;0.762;0.798;0.796
0.31;0.511;0.188;0.20500000000000002;0.28700000000000003;0.376;0.808;0.749;0.81;0.755
0.326;0.47400000000000003;0.2;0.187;0.277;0.379;0.841;0.744;0.8310000000000001;0.731
0.334;0.41100000000000003;0.166;0.176;0.304;0.436;0.859;0.8;0.849;0.769
0.34;0.329;0.161;0.167;0.299;0.47100000000000003;0.876;0.805;0.863;0.787
0.34600000000000003;0.254;0.2;0.151;0.272;0.47000000000000003;0.89;0.8260000000000001;0.877;0.8
0.362;0.23700000000000002;0.248;0.132;0.228;0.443;0.896;0.837;0.883;0.8140000000000001
0.381;0.225;0.273;0.112;0.214;0.439;0.9;0.836;0.881;0.8160000000000001
0.356;0.221;0.28600000000000003;0.10400000000000001;0.216;0.427;0.893;0.8190000000000001;0.865;0.805
0.342;0.24;0.292;0.10300000000000001;0.194;0.395;0.883;0.803;0.86;0.785
0.32;0.281;0.303;0.091;0.164;0.39;0.879;0.788;0.846;0.78
0.305;0.312;0.32;0.082;0.169;0.40700000000000003;0.863;0.769;0.8290000000000001;0.762
0.307;0.343;0.34800000000000003;0.093;0.184;0.423;0.847;0.747;0.812;0.741
0.318;0.385;0.378;0.112;0.185;0.442;0.839;0.735;0.807;0.728
0.32;0.41000000000000003;0.402;0.125;0.195;0.47600000000000003;0.852;0.6900000000000001;0.805;0.717
0.311;0.439;0.422;0.138;0.209;0.498;0.859;0.682;0.8160000000000001;0.714
0.274;0.437;0.427;0.145;0.232;0.492;0.864;0.704;0.8300000000000001;0.721
0.23;0.367;0.367;0.137;0.214;0.436;0.873;0.706;0.835;0.72
0.139;0.291;0.32;0.132;0.229;0.47000000000000003;0.881;0.683;0.842;0.7020000000000001
0.116;0.244;0.34;0.11900000000000001;0.258;0.492;0.894;0.714;0.836;0.773
0.15;0.297;0.299;0.105;0.249;0.47600000000000003;0.888;0.704;0.81;0.775
0.133;0.259;0.20700000000000002;0.097;0.228;0.452;0.863;0.665;0.771;0.74
0.126;0.219;0.197;0.093;0.215;0.446;0.8260000000000001;0.638;0.734;0.704
0.09;0.268;0.20500000000000002;0.094;0.194;0.43;0.783;0.599;0.687;0.664
0.057;0.34700000000000003;0.215;0.098;0.184;0.421;0.74;0.544;0.642;0.618
0.039;0.402;0.271;0.109;0.213;0.451;0.71;0.516;0.619;0.591
0.067;0.431;0.293;0.12;0.228;0.459;0.657;0.495;0.584;0.539
0.117;0.434;0.28800000000000003;0.12;0.223;0.47400000000000003;0.639;0.505;0.55;0.546
0.166;0.526;0.266;0.115;0.209;0.468;0.655;0.5650000000000001;0.5660000000000001;0.589
0.20500000000000002;0.521;0.267;0.108;0.197;0.449;0.663;0.5730000000000001;0.577;0.585
0.211;0.47700000000000004;0.26;0.098;0.178;0.43;0.664;0.5670000000000001;0.578;0.5750000000000001
0.212;0.425;0.247;0.08700000000000001;0.177;0.41400000000000003;0.659;0.5700000000000001;0.5700000000000001;0.577
0.187;0.357;0.23700000000000002;0.078;0.165;0.386;0.661;0.59;0.594;0.589
0.139;0.294;0.251;0.07200000000000001;0.162;0.364;0.671;0.612;0.639;0.594
0.094;0.246;0.28800000000000003;0.068;0.17;0.364;0.788;0.724;0.679;0.749
0.064;0.23;0.325;0.06;0.16;0.375;0.799;0.7010000000000001;0.6970000000000001;0.767
0.064;0.246;0.34400000000000003;0.051000000000000004;0.155;0.364;0.733;0.634;0.633;0.6980000000000001
0.088;0.264;0.364;0.045;0.139;0.334;0.641;0.526;0.537;0.596
0.108;0.269;0.401;0.041;0.122;0.312;0.546;0.427;0.42;0.502
0.11800000000000001;0.28800000000000003;0.41100000000000003;0.039;0.112;0.302;0.48;0.333;0.362;0.40700000000000003
0.123;0.315;0.41300000000000003;0.041;0.107;0.291;0.448;0.289;0.323;0.373
0.109;0.366;0.39;0.042;0.085;0.25;0.383;0.255;0.298;0.323
0.079;0.45;0.41000000000000003;0.045;0.074;0.228;0.329;0.219;0.272;0.26
0.055;0.44;0.434;0.042;0.085;0.25;0.41400000000000003;0.226;0.30000000000000004;0.28300000000000003
0.049;0.458;0.47000000000000003;0.036000000000000004;0.082;0.241;0.41400000000000003;0.272;0.34400000000000003;0.306
0.048;0.43;0.463;0.031;0.082;0.23;0.384;0.281;0.342;0.30000000000000004
0.064;0.376;0.432;0.028;0.081;0.23700000000000002;0.315;0.248;0.304;0.253
0.066;0.305;0.362;0.031;0.077;0.248;0.23900000000000002;0.183;0.232;0.195
0.082;0.382;0.393;0.041;0.078;0.251;0.274;0.201;0.253;0.23
0.13;0.529;0.47700000000000004;0.044;0.081;0.277;0.313;0.266;0.334;0.268
0.218;0.56;0.493;0.042;0.092;0.299;0.369;0.372;0.45;0.329
0.315;0.541;0.47500000000000003;0.04;0.113;0.318;0.445;0.466;0.494;0.433
0.381;0.527;0.447;0.038;0.131;0.334;0.509;0.523;0.549;0.49
0.41600000000000004;0.513;0.406;0.035;0.14300000000000002;0.34900000000000003;0.62;0.5630000000000001;0.645;0.521
0.437;0.466;0.37;0.035;0.153;0.362;0.666;0.5760000000000001;0.644;0.584
0.454;0.41400000000000003;0.342;0.035;0.159;0.375;0.582;0.557;0.623;0.593
0.452;0.39;0.35100000000000003;0.035;0.161;0.39;0.5730000000000001;0.541;0.584;0.59
0.404;0.354;0.359;0.036000000000000004;0.161;0.398;0.592;0.512;0.603;0.523
0.373;0.34800000000000003;0.375;0.035;0.159;0.41600000000000004;0.585;0.526;0.628;0.527
0.342;0.324;0.406;0.034;0.155;0.41400000000000003;0.631;0.528;0.633;0.547
0.306;0.302;0.427;0.031;0.14300000000000002;0.386;0.704;0.543;0.674;0.562
0.28;0.281;0.425;0.028;0.133;0.356;0.757;0.601;0.6980000000000001;0.617
0.266;0.256;0.40700000000000003;0.028;0.128;0.329;0.786;0.58;0.724;0.623
0.261;0.261;0.366;0.027;0.11900000000000001;0.296;0.8260000000000001;0.619;0.761;0.645
0.271;0.264;0.321;0.022;0.106;0.257;0.9;0.6930000000000001;0.873;0.713
0.261;0.23700000000000002;0.26;0.017;0.09;0.2;0.9460000000000001;0.8270000000000001;0.915;0.8250000000000001
0.197;0.155;0.188;0.016;0.053;0.15;0.936;0.868;0.911;0.881
0.109;0.112;0.133;0.019;0.031;0.125;0.912;0.864;0.875;0.887
0.056;0.10300000000000001;0.111;0.025;0.03;0.098;0.884;0.852;0.857;0.873
0.054;0.085;0.08700000000000001;0.034;0.031;0.077;0.859;0.844;0.844;0.861
0.048;0.074;0.07100000000000001;0.04;0.029;0.063;0.8230000000000001;0.8130000000000001;0.8160000000000001;0.8220000000000001
0.038;0.064;0.07;0.042;0.022;0.056;0.755;0.761;0.757;0.766
0.035;0.052000000000000005;0.091;0.041;0.015;0.058;0.671;0.6960000000000001;0.685;0.6890000000000001
0.041;0.038;0.105;0.037;0.01;0.057;0.5670000000000001;0.597;0.584;0.586
0.038;0.026000000000000002;0.094;0.033;0.011;0.054;0.5;0.498;0.503;0.47400000000000003
0.031;0.024;0.069;0.027;0.021;0.052000000000000005;0.505;0.44;0.468;0.433
0.019;0.022;0.053;0.024;0.022;0.036000000000000004;0.534;0.427;0.47900000000000004;0.41600000000000004
0.009000000000000001;0.018000000000000002;0.052000000000000005;0.032;0.017;0.017;0.554;0.421;0.486;0.425
0.004;0.016;0.049;0.05;0.016;0.007;0.58;0.40700000000000003;0.498;0.422
0.004;0.016;0.042;0.073;0.025;0.006;0.613;0.467;0.514;0.453
0.007;0.02;0.03;0.091;0.04;0.014;0.5760000000000001;0.441;0.468;0.427
0.012;0.028;0.017;0.097;0.053;0.024;0.518;0.384;0.418;0.399
0.015;0.039;0.014;0.097;0.06;0.027;0.46;0.353;0.385;0.381
0.016;0.053;0.023;0.091;0.062;0.027;0.417;0.329;0.366;0.354
0.019;0.078;0.041;0.08600000000000001;0.065;0.03;0.397;0.301;0.333;0.34
0.021;0.11;0.06;0.076;0.07100000000000001;0.028;0.393;0.29;0.309;0.329
0.023;0.129;0.076;0.068;0.067;0.02;0.387;0.264;0.28500000000000003;0.31
0.027;0.129;0.101;0.066;0.057;0.013000000000000001;0.373;0.223;0.247;0.289
0.037;0.136;0.133;0.067;0.045;0.008;0.352;0.212;0.233;0.279
0.043000000000000003;0.154;0.171;0.069;0.032;0.005;0.31;0.18;0.20700000000000002;0.233
0.031;0.163;0.198;0.073;0.011;0.002;0.264;0.166;0.198;0.197
0.017;0.14300000000000002;0.194;0.078;0.002;0.002;0.256;0.17200000000000001;0.209;0.199
0.014;0.131;0.19;0.073;0.002;0.002;0.291;0.183;0.22;0.232
0.016;0.132;0.184;0.067;0.004;0.005;0.319;0.195;0.233;0.259
0.016;0.129;0.187;0.065;0.004;0.007;0.319;0.198;0.23900000000000002;0.263
0.019;0.126;0.17500000000000002;0.061;0.002;0.007;0.299;0.19;0.228;0.242
0.029;0.128;0.20700000000000002;0.056;0.003;0.008;0.256;0.17200000000000001;0.20500000000000002;0.214
0.041;0.159;0.301;0.043000000000000003;0.007;0.015;0.225;0.155;0.189;0.193
0.051000000000000004;0.193;0.356;0.035;0.015;0.022;0.241;0.163;0.212;0.188
0.051000000000000004;0.228;0.334;0.024;0.026000000000000002;0.027;0.26;0.171;0.224;0.197
0.037;0.258;0.28600000000000003;0.014;0.04;0.03;0.28800000000000003;0.183;0.233;0.224
0.032;0.274;0.26;0.015;0.058;0.042;0.315;0.192;0.23700000000000002;0.26
0.056;0.271;0.23700000000000002;0.034;0.075;0.064;0.31;0.20400000000000001;0.244;0.271
0.095;0.253;0.212;0.063;0.083;0.08600000000000001;0.295;0.192;0.228;0.257
0.13;0.23;0.178;0.083;0.083;0.10400000000000001;0.274;0.17;0.209;0.234
0.14400000000000002;0.194;0.14;0.092;0.085;0.124;0.264;0.16;0.203;0.216
0.12;0.136;0.109;0.1;0.092;0.157;0.266;0.151;0.201;0.203
0.083;0.067;0.08600000000000001;0.116;0.11;0.199;0.278;0.152;0.20400000000000001;0.203
0.07100000000000001;0.028;0.067;0.132;0.116;0.218;0.271;0.158;0.21;0.19
0.07;0.013000000000000001;0.056;0.14100000000000001;0.113;0.216;0.251;0.15;0.20500000000000002;0.19
0.065;0.006;0.052000000000000005;0.139;0.098;0.199;0.256;0.147;0.209;0.178
0.058;0.01;0.045;0.125;0.08;0.179;0.323;0.168;0.241;0.21
0.046;0.013000000000000001;0.038;0.113;0.073;0.159;0.382;0.209;0.28700000000000003;0.247
0.03;0.012;0.029;0.10300000000000001;0.067;0.14400000000000002;0.393;0.20700000000000002;0.281;0.255
0.011;0.006;0.019;0.093;0.05;0.11900000000000001;0.354;0.18;0.252;0.259
0.003;0.002;0.011;0.082;0.035;0.08600000000000001;0.34800000000000003;0.216;0.247;0.293
0.002;0.003;0.006;0.068;0.023;0.056;0.336;0.232;0.247;0.28600000000000003
0.004;0.007;0.004;0.052000000000000005;0.01;0.034;0.342;0.225;0.241;0.28400000000000003
0.012;0.012;0.003;0.041;0.004;0.02;0.30000000000000004;0.22;0.22;0.292
0.026000000000000002;0.023;0.002;0.038;0.002;0.015;0.244;0.216;0.192;0.271
0.05;0.056;0.006;0.042;0.004;0.015;0.20800000000000002;0.197;0.156;0.244
0.08700000000000001;0.127;0.019;0.045;0.011;0.026000000000000002;0.166;0.139;0.10400000000000001;0.189
0.122;0.17400000000000002;0.037;0.043000000000000003;0.019;0.039;0.11900000000000001;0.08600000000000001;0.059000000000000004;0.131
0.149;0.171;0.058;0.04;0.022;0.041;0.082;0.048;0.031;0.088
0.146;0.156;0.078;0.044;0.024;0.039;0.054;0.028;0.014;0.062
0.121;0.139;0.098;0.046;0.027;0.041;0.036000000000000004;0.017;0.006;0.048
0.099;0.125;0.12;0.041;0.028;0.052000000000000005;0.02;0.01;0.003;0.036000000000000004
0.078;0.126;0.149;0.028;0.029;0.068;0.004;0.003;0.003;0.019
0.065;0.14200000000000002;0.17400000000000002;0.015;0.032;0.078;0.006;0.003;0.021;0.008
0.069;0.171;0.186;0.009000000000000001;0.035;0.082;0.019;0.023;0.065;0.013000000000000001
0.094;0.227;0.203;0.008;0.038;0.082;0.05;0.057;0.121;0.029
0.145;0.262;0.224;0.009000000000000001;0.035;0.078;0.101;0.10200000000000001;0.158;0.068
0.166;0.23;0.214;0.009000000000000001;0.032;0.076;0.149;0.124;0.18;0.097
0.163;0.187;0.163;0.01;0.031;0.07;0.178;0.13;0.19;0.121
0.178;0.203;0.12;0.01;0.029;0.066;0.183;0.14200000000000002;0.20700000000000002;0.137
0.218;0.217;0.10300000000000001;0.01;0.027;0.066;0.189;0.145;0.219;0.14200000000000002
0.267;0.209;0.10200000000000001;0.01;0.029;0.07;0.23;0.171;0.259;0.164
0.271;0.196;0.091;0.01;0.029;0.064;0.26;0.22;0.327;0.196
0.17400000000000002;0.20700000000000002;0.09;0.006;0.018000000000000002;0.042;0.323;0.318;0.423;0.258
0.10300000000000001;0.257;0.105;0.005;0.009000000000000001;0.019;0.379;0.355;0.448;0.302
0.129;0.258;0.074;0.005;0.008;0.007;0.41000000000000003;0.383;0.466;0.329
0.151;0.23800000000000002;0.05;0.007;0.013000000000000001;0.007;0.427;0.39;0.46900000000000003;0.353
0.148;0.213;0.036000000000000004;0.01;0.02;0.013000000000000001;0.442;0.384;0.46900000000000003;0.367
0.123;0.18;0.031;0.016;0.03;0.022;0.41000000000000003;0.34800000000000003;0.435;0.331
0.13;0.197;0.043000000000000003;0.023;0.037;0.028;0.41000000000000003;0.34500000000000003;0.442;0.358
0.177;0.28700000000000003;0.101;0.019;0.029;0.024;0.456;0.404;0.498;0.43
0.246;0.354;0.197;0.011;0.015;0.018000000000000002;0.47600000000000003;0.436;0.544;0.436
0.293;0.372;0.252;0.004;0.005;0.017;0.498;0.456;0.557;0.449
0.447;0.335;0.229;0.002;0.006;0.022;0.501;0.465;0.55;0.466
0.466;0.292;0.157;0.002;0.011;0.027;0.5;0.47100000000000003;0.555;0.497
0.421;0.277;0.123;0.002;0.014;0.033;0.528;0.453;0.56;0.513
0.364;0.254;0.139;0.003;0.014;0.037;0.5720000000000001;0.46;0.607;0.533
0.34400000000000003;0.232;0.169;0.008;0.009000000000000001;0.035;0.608;0.459;0.641;0.534
0.34700000000000003;0.242;0.146;0.015;0.005;0.031;0.639;0.498;0.6980000000000001;0.546
0.326;0.176;0.12;0.02;0.006;0.03;0.6910000000000001;0.495;0.707;0.555
0.26;0.055;0.145;0.023;0.011;0.032;0.763;0.514;0.668;0.649
0.212;0.026000000000000002;0.167;0.021;0.016;0.032;0.654;0.443;0.578;0.533
0.185;0.056;0.163;0.014;0.016;0.038;0.554;0.386;0.465;0.438
0.127;0.136;0.156;0.011;0.02;0.052000000000000005;0.518;0.375;0.443;0.405
