gen_14_56;gen_10_62;gen_48_57;gen_53_55;gen_55_58;gen_58_54;gen_61_61;gen_79_59;gen_59_63;gen_89_60
0.11;0.057;0.5;0.438;0.384;0.501;0.509;0.538;0.503;0.039
0.38;0.125;0.601;0.507;0.453;0.594;0.621;0.63;0.619;0.073
0.514;0.17400000000000002;0.635;0.539;0.49;0.623;0.686;0.656;0.656;0.093
0.526;0.191;0.611;0.481;0.501;0.594;0.664;0.625;0.629;0.078
0.47600000000000003;0.212;0.524;0.337;0.37;0.499;0.555;0.527;0.539;0.054
0.312;0.258;0.364;0.187;0.187;0.329;0.364;0.34600000000000003;0.373;0.041
0.1;0.123;0.127;0.052000000000000005;0.038;0.106;0.115;0.107;0.128;0.003
0.003;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.063;0.112;0.091;0.07;0.108;0.098;0.07200000000000001;0.0
0.09;0.042;0.318;0.358;0.329;0.317;0.395;0.362;0.34;0.03
0.295;0.155;0.496;0.524;0.498;0.491;0.58;0.53;0.514;0.109
0.483;0.227;0.593;0.613;0.588;0.585;0.671;0.623;0.609;0.196
0.544;0.249;0.627;0.64;0.618;0.618;0.6980000000000001;0.654;0.641;0.23
0.524;0.251;0.604;0.61;0.591;0.593;0.667;0.628;0.615;0.219
0.464;0.229;0.522;0.518;0.502;0.509;0.5710000000000001;0.541;0.53;0.149
0.357;0.161;0.371;0.353;0.342;0.356;0.399;0.381;0.371;0.069
0.178;0.061;0.14;0.108;0.108;0.127;0.13;0.13;0.13;0.011
0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.002;0.0;0.026000000000000002;0.084;0.055;0.035;0.061;0.033;0.021;0.0
0.163;0.025;0.14100000000000001;0.298;0.258;0.185;0.23500000000000001;0.165;0.116;0.005
0.312;0.07;0.241;0.43;0.429;0.328;0.387;0.298;0.201;0.027
0.436;0.14200000000000002;0.331;0.546;0.51;0.428;0.595;0.432;0.333;0.056
0.522;0.248;0.465;0.621;0.5670000000000001;0.512;0.677;0.617;0.554;0.094
0.5730000000000001;0.361;0.5640000000000001;0.598;0.582;0.5700000000000001;0.651;0.614;0.599;0.08600000000000001
0.529;0.429;0.507;0.509;0.499;0.508;0.559;0.529;0.517;0.059000000000000004
0.406;0.304;0.352;0.34600000000000003;0.342;0.354;0.383;0.371;0.36;0.026000000000000002
0.20800000000000002;0.145;0.123;0.106;0.11;0.123;0.126;0.125;0.11800000000000001;0.001
0.01;0.002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.062;0.127;0.113;0.088;0.133;0.113;0.056;0.0
0.029;0.02;0.308;0.37;0.356;0.343;0.41100000000000003;0.38;0.281;0.002
0.084;0.065;0.494;0.525;0.511;0.508;0.5740000000000001;0.54;0.47700000000000004;0.017
0.151;0.116;0.592;0.611;0.598;0.601;0.663;0.627;0.5760000000000001;0.039
0.20700000000000002;0.164;0.627;0.636;0.625;0.632;0.6920000000000001;0.657;0.635;0.068
0.24;0.219;0.607;0.605;0.596;0.605;0.663;0.631;0.623;0.08
0.231;0.273;0.527;0.516;0.509;0.522;0.5740000000000001;0.546;0.543;0.067
0.181;0.273;0.378;0.357;0.353;0.371;0.406;0.39;0.386;0.032
0.08;0.152;0.14300000000000002;0.113;0.11800000000000001;0.137;0.137;0.139;0.14100000000000001;0.002
0.001;0.002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.001;0.0;0.07100000000000001;0.126;0.107;0.084;0.13;0.11;0.076;0.0
0.081;0.017;0.326;0.366;0.34500000000000003;0.335;0.402;0.372;0.335;0.025
0.23900000000000002;0.06;0.499;0.522;0.504;0.5;0.5640000000000001;0.533;0.51;0.066
0.41200000000000003;0.109;0.593;0.606;0.591;0.591;0.65;0.62;0.6000000000000001;0.08
0.561;0.168;0.623;0.631;0.619;0.622;0.675;0.648;0.63;0.093
0.607;0.227;0.597;0.602;0.59;0.596;0.636;0.62;0.602;0.136
0.551;0.231;0.513;0.507;0.504;0.511;0.47900000000000004;0.532;0.5;0.127
0.42;0.17400000000000002;0.357;0.308;0.34700000000000003;0.359;0.227;0.311;0.301;0.048
0.224;0.064;0.128;0.067;0.08600000000000001;0.116;0.049;0.074;0.101;0.003
0.011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.084;0.149;0.12;0.093;0.154;0.131;0.096;0.0
0.022;0.041;0.34600000000000003;0.394;0.357;0.343;0.432;0.397;0.369;0.017
0.077;0.116;0.513;0.546;0.519;0.506;0.59;0.554;0.533;0.049
0.159;0.234;0.605;0.628;0.606;0.597;0.669;0.64;0.622;0.056
0.215;0.368;0.633;0.651;0.632;0.626;0.6960000000000001;0.666;0.649;0.049
0.223;0.53;0.604;0.618;0.602;0.599;0.664;0.636;0.621;0.049
0.195;0.546;0.518;0.525;0.513;0.513;0.5730000000000001;0.55;0.535;0.033
0.15;0.42;0.364;0.362;0.35100000000000003;0.355;0.40700000000000003;0.393;0.378;0.017
0.067;0.20700000000000002;0.133;0.116;0.117;0.125;0.14100000000000001;0.14400000000000002;0.139;0.001
0.001;0.006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.078;0.10400000000000001;0.047;0.03;0.154;0.127;0.096;0.0
0.036000000000000004;0.037;0.34;0.28600000000000003;0.152;0.164;0.432;0.389;0.377;0.009000000000000001
0.095;0.10200000000000001;0.51;0.308;0.184;0.272;0.595;0.545;0.544;0.034
0.162;0.145;0.606;0.354;0.23800000000000002;0.34400000000000003;0.682;0.631;0.636;0.054
0.211;0.183;0.64;0.374;0.313;0.383;0.709;0.66;0.666;0.066
0.225;0.229;0.615;0.40700000000000003;0.36;0.373;0.68;0.636;0.639;0.063
0.221;0.25;0.528;0.388;0.353;0.311;0.588;0.552;0.553;0.048
0.181;0.233;0.38;0.266;0.23600000000000002;0.258;0.419;0.396;0.398;0.024
0.083;0.1;0.145;0.069;0.06;0.069;0.149;0.145;0.153;0.002
0.002;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.001;0.06;0.04;0.008;0.018000000000000002;0.17500000000000002;0.107;0.073;0.0
0.052000000000000005;0.062;0.226;0.169;0.053;0.098;0.453;0.341;0.309;0.001
0.13;0.158;0.371;0.279;0.111;0.2;0.612;0.497;0.47000000000000003;0.007
0.268;0.244;0.499;0.329;0.178;0.358;0.6990000000000001;0.598;0.5670000000000001;0.012
0.326;0.338;0.59;0.405;0.318;0.47900000000000004;0.724;0.653;0.606;0.016
0.262;0.438;0.598;0.387;0.341;0.594;0.6910000000000001;0.631;0.628;0.022
0.182;0.342;0.495;0.34900000000000003;0.321;0.491;0.595;0.542;0.541;0.016
0.085;0.14300000000000002;0.352;0.229;0.227;0.34;0.424;0.391;0.379;0.009000000000000001
0.039;0.033;0.128;0.061;0.069;0.114;0.152;0.145;0.128;0.001
0.004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.078;0.099;0.074;0.043000000000000003;0.161;0.131;0.073;0.0
0.069;0.042;0.342;0.35000000000000003;0.296;0.333;0.436;0.41100000000000003;0.342;0.004
0.199;0.089;0.513;0.538;0.524;0.532;0.5740000000000001;0.5760000000000001;0.491;0.019
0.34;0.159;0.606;0.631;0.62;0.621;0.613;0.65;0.547;0.043000000000000003
0.457;0.289;0.634;0.655;0.647;0.644;0.6000000000000001;0.666;0.641;0.069
0.405;0.47600000000000003;0.606;0.613;0.61;0.612;0.556;0.64;0.612;0.08700000000000001
0.254;0.41200000000000003;0.52;0.518;0.515;0.525;0.51;0.549;0.514;0.081
0.129;0.219;0.367;0.34900000000000003;0.352;0.371;0.34800000000000003;0.389;0.356;0.04
0.084;0.07;0.139;0.105;0.11800000000000001;0.14;0.093;0.14300000000000002;0.129;0.004
0.003;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.001;0.001;0.084;0.126;0.12;0.066;0.049;0.108;0.044;0.0
0.082;0.085;0.324;0.35000000000000003;0.352;0.28600000000000003;0.202;0.36;0.243;0.017
0.23;0.254;0.485;0.502;0.511;0.496;0.38;0.537;0.442;0.052000000000000005
0.461;0.45;0.579;0.518;0.523;0.592;0.538;0.627;0.542;0.092
0.594;0.5730000000000001;0.615;0.433;0.496;0.627;0.631;0.653;0.6000000000000001;0.08700000000000001
0.605;0.587;0.59;0.32;0.451;0.604;0.638;0.646;0.589;0.085
0.538;0.54;0.512;0.271;0.385;0.521;0.5670000000000001;0.558;0.515;0.077
0.364;0.41200000000000003;0.364;0.28;0.323;0.371;0.41000000000000003;0.393;0.362;0.049
0.124;0.197;0.139;0.123;0.128;0.14;0.14100000000000001;0.14400000000000002;0.13;0.008
0.005;0.006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.044;0.06;0.089;0.059000000000000004;0.068;0.084;0.033;0.0
0.008;0.012;0.246;0.23;0.294;0.269;0.34700000000000003;0.357;0.225;0.01
0.05;0.036000000000000004;0.326;0.388;0.437;0.373;0.518;0.506;0.336;0.041
0.115;0.085;0.34;0.513;0.447;0.35100000000000003;0.592;0.523;0.36;0.062
0.169;0.121;0.441;0.504;0.41300000000000003;0.428;0.56;0.496;0.402;0.057
0.17200000000000001;0.117;0.302;0.523;0.46900000000000003;0.362;0.552;0.559;0.40800000000000003;0.04
0.133;0.078;0.126;0.459;0.331;0.152;0.499;0.47800000000000004;0.185;0.027
0.096;0.032;0.10300000000000001;0.184;0.117;0.10300000000000001;0.219;0.132;0.079;0.012
0.057;0.016;0.042;0.027;0.031;0.041;0.033;0.033;0.032;0.0
0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.007;0.012;0.017;0.009000000000000001;0.005;0.009000000000000001;0.006;0.0
0.013000000000000001;0.013000000000000001;0.042;0.07200000000000001;0.069;0.041;0.047;0.076;0.052000000000000005;0.027
0.059000000000000004;0.053;0.092;0.12;0.079;0.077;0.153;0.126;0.101;0.11900000000000001
0.105;0.11;0.127;0.14300000000000002;0.09;0.10200000000000001;0.277;0.14300000000000002;0.134;0.227
0.115;0.133;0.123;0.139;0.088;0.097;0.267;0.168;0.14200000000000002;0.262
0.117;0.11800000000000001;0.107;0.115;0.074;0.083;0.20600000000000002;0.17200000000000001;0.138;0.272
0.08;0.10300000000000001;0.088;0.083;0.052000000000000005;0.069;0.161;0.114;0.113;0.221
0.054;0.073;0.061;0.044;0.027;0.044;0.096;0.063;0.08;0.162
0.024;0.018000000000000002;0.022;0.007;0.006;0.012;0.021;0.017;0.025;0.041
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.101;0.05;0.106;0.111;0.039;0.122;0.10300000000000001;0.0
0.012;0.049;0.356;0.198;0.329;0.37;0.183;0.378;0.356;0.024
0.059000000000000004;0.166;0.515;0.33;0.501;0.537;0.326;0.547;0.519;0.099
0.107;0.333;0.61;0.373;0.5710000000000001;0.631;0.421;0.616;0.618;0.15
0.11;0.274;0.643;0.305;0.577;0.661;0.373;0.598;0.648;0.209
0.126;0.169;0.612;0.221;0.494;0.629;0.28700000000000003;0.512;0.618;0.234
0.107;0.116;0.523;0.13;0.357;0.538;0.185;0.352;0.527;0.135
0.062;0.089;0.367;0.055;0.17200000000000001;0.378;0.08600000000000001;0.17400000000000002;0.366;0.049
0.022;0.046;0.14100000000000001;0.012;0.048;0.14400000000000002;0.017;0.041;0.134;0.005
