gen_3_0;gen_24_10;gen_26_11;gen_39_16;gen_48_19;gen_61_25;gen_88_39;gen_99_44;gen_106_48;gen_111_51
0.10300000000000001;0.23800000000000002;0.20700000000000002;0.085;0.094;0.219;0.47100000000000003;0.41300000000000003;0.441;0.396
0.09;0.209;0.179;0.10200000000000001;0.161;0.291;0.47100000000000003;0.40800000000000003;0.443;0.393
0.07200000000000001;0.163;0.13;0.131;0.258;0.4;0.463;0.404;0.436;0.396
0.068;0.155;0.10200000000000001;0.166;0.34400000000000003;0.501;0.447;0.399;0.42;0.395
0.082;0.13;0.081;0.182;0.41100000000000003;0.582;0.41300000000000003;0.368;0.382;0.367
0.11;0.111;0.059000000000000004;0.182;0.455;0.633;0.396;0.353;0.375;0.34900000000000003
0.14100000000000001;0.109;0.048;0.192;0.47600000000000003;0.6920000000000001;0.39;0.35100000000000003;0.381;0.342
0.152;0.113;0.052000000000000005;0.192;0.492;0.743;0.359;0.336;0.364;0.315
0.139;0.113;0.06;0.187;0.495;0.795;0.312;0.299;0.317;0.266
0.108;0.10300000000000001;0.07100000000000001;0.17500000000000002;0.488;0.804;0.241;0.233;0.247;0.20700000000000002
0.08700000000000001;0.078;0.083;0.15;0.47700000000000004;0.8190000000000001;0.191;0.178;0.197;0.166
0.063;0.055;0.08600000000000001;0.114;0.379;0.806;0.18;0.155;0.18;0.158
0.07;0.036000000000000004;0.081;0.079;0.387;0.8250000000000001;0.16;0.122;0.156;0.134
0.092;0.032;0.077;0.054;0.48;0.89;0.14;0.097;0.137;0.109
0.107;0.043000000000000003;0.091;0.048;0.454;0.907;0.156;0.124;0.155;0.129
0.112;0.077;0.111;0.041;0.379;0.912;0.182;0.15;0.179;0.149
0.114;0.106;0.14100000000000001;0.036000000000000004;0.323;0.911;0.191;0.149;0.181;0.145
0.115;0.106;0.176;0.028;0.292;0.91;0.20700000000000002;0.155;0.17500000000000002;0.163
0.095;0.091;0.157;0.031;0.36;0.909;0.266;0.199;0.221;0.219
0.078;0.085;0.17;0.061;0.449;0.913;0.342;0.264;0.302;0.28300000000000003
0.07100000000000001;0.067;0.185;0.113;0.405;0.901;0.404;0.297;0.34800000000000003;0.321
0.063;0.044;0.176;0.226;0.317;0.882;0.51;0.329;0.427;0.34900000000000003
0.058;0.027;0.155;0.417;0.275;0.845;0.578;0.383;0.5;0.41300000000000003
0.053;0.021;0.138;0.612;0.253;0.804;0.578;0.448;0.519;0.459
0.042;0.019;0.115;0.683;0.241;0.734;0.546;0.462;0.51;0.498
0.034;0.016;0.067;0.6880000000000001;0.225;0.655;0.512;0.443;0.46900000000000003;0.467
0.041;0.014;0.028;0.667;0.223;0.612;0.466;0.425;0.42;0.43
0.048;0.018000000000000002;0.011;0.664;0.225;0.614;0.40700000000000003;0.402;0.385;0.398
0.053;0.026000000000000002;0.009000000000000001;0.644;0.229;0.607;0.37;0.355;0.359;0.364
0.051000000000000004;0.031;0.013000000000000001;0.608;0.2;0.579;0.379;0.336;0.375;0.352
0.044;0.035;0.014;0.559;0.18;0.5660000000000001;0.421;0.364;0.378;0.383
0.038;0.043000000000000003;0.015;0.512;0.162;0.56;0.443;0.355;0.398;0.389
0.045;0.054;0.018000000000000002;0.457;0.137;0.544;0.448;0.359;0.41300000000000003;0.377
0.051000000000000004;0.066;0.02;0.382;0.113;0.51;0.459;0.375;0.43;0.377
0.054;0.07200000000000001;0.017;0.316;0.092;0.457;0.466;0.395;0.447;0.393
0.059000000000000004;0.054;0.007;0.258;0.07200000000000001;0.373;0.443;0.379;0.438;0.367
0.052000000000000005;0.023;0.003;0.17400000000000002;0.038;0.291;0.371;0.304;0.375;0.28400000000000003
0.082;0.01;0.005;0.098;0.02;0.244;0.354;0.277;0.34500000000000003;0.256
0.095;0.005;0.007;0.04;0.024;0.226;0.401;0.355;0.398;0.323
0.10300000000000001;0.003;0.01;0.02;0.023;0.252;0.395;0.358;0.398;0.321
0.108;0.004;0.014;0.021;0.021;0.302;0.363;0.314;0.353;0.28400000000000003
0.113;0.008;0.02;0.031;0.022;0.342;0.303;0.247;0.278;0.249
0.125;0.013000000000000001;0.036000000000000004;0.051000000000000004;0.029;0.40800000000000003;0.336;0.266;0.292;0.294
0.164;0.023;0.061;0.07100000000000001;0.058;0.48;0.367;0.292;0.331;0.309
0.176;0.032;0.07;0.074;0.092;0.483;0.378;0.308;0.34800000000000003;0.312
0.165;0.039;0.059000000000000004;0.065;0.114;0.457;0.383;0.326;0.336;0.334
0.16;0.047;0.042;0.056;0.12;0.467;0.382;0.33;0.34600000000000003;0.329
0.152;0.053;0.03;0.044;0.12;0.465;0.379;0.302;0.338;0.315
0.145;0.062;0.024;0.026000000000000002;0.127;0.457;0.39;0.304;0.334;0.329
0.145;0.07200000000000001;0.021;0.017;0.139;0.459;0.372;0.292;0.332;0.313
0.152;0.079;0.022;0.017;0.14400000000000002;0.486;0.358;0.276;0.323;0.298
0.161;0.081;0.025;0.023;0.148;0.526;0.331;0.261;0.292;0.277
0.169;0.078;0.031;0.029;0.153;0.578;0.34;0.264;0.281;0.289
0.17400000000000002;0.077;0.037;0.032;0.163;0.614;0.318;0.261;0.296;0.279
0.165;0.091;0.038;0.027;0.171;0.615;0.275;0.244;0.281;0.247
0.157;0.10400000000000001;0.037;0.019;0.181;0.623;0.265;0.219;0.258;0.224
0.15;0.106;0.042;0.016;0.192;0.617;0.264;0.209;0.25;0.216
0.125;0.10200000000000001;0.044;0.016;0.21;0.609;0.254;0.20800000000000002;0.258;0.20600000000000002
0.091;0.109;0.048;0.013000000000000001;0.226;0.612;0.26;0.212;0.257;0.217
0.06;0.10300000000000001;0.043000000000000003;0.011;0.211;0.578;0.264;0.215;0.251;0.216
0.039;0.074;0.03;0.011;0.19;0.56;0.26;0.232;0.272;0.199
0.052000000000000005;0.092;0.023;0.014;0.149;0.546;0.289;0.264;0.276;0.246
0.082;0.091;0.022;0.013000000000000001;0.122;0.552;0.305;0.274;0.289;0.253
0.08700000000000001;0.077;0.029;0.01;0.10200000000000001;0.557;0.281;0.251;0.274;0.232
0.08600000000000001;0.067;0.039;0.013000000000000001;0.106;0.579;0.233;0.20500000000000002;0.23;0.19
0.078;0.063;0.049;0.023;0.14;0.625;0.16;0.14300000000000002;0.17200000000000001;0.132
0.078;0.068;0.075;0.031;0.209;0.706;0.126;0.126;0.15;0.121
0.091;0.112;0.121;0.037;0.254;0.763;0.145;0.153;0.162;0.149
0.106;0.162;0.163;0.037;0.262;0.763;0.156;0.171;0.17300000000000001;0.163
0.10400000000000001;0.162;0.167;0.035;0.261;0.75;0.166;0.181;0.19;0.166
0.095;0.151;0.132;0.035;0.275;0.742;0.167;0.182;0.197;0.159
0.093;0.136;0.097;0.035;0.30000000000000004;0.739;0.166;0.17400000000000002;0.199;0.152
0.077;0.13;0.076;0.033;0.315;0.742;0.169;0.165;0.20400000000000001;0.14100000000000001
0.06;0.122;0.061;0.038;0.319;0.766;0.171;0.16;0.201;0.132
0.045;0.10400000000000001;0.055;0.049;0.326;0.779;0.165;0.155;0.182;0.133
0.034;0.09;0.054;0.054;0.33;0.792;0.162;0.151;0.167;0.137
0.028;0.085;0.054;0.051000000000000004;0.326;0.8130000000000001;0.157;0.149;0.163;0.136
0.021;0.082;0.056;0.045;0.325;0.8260000000000001;0.14400000000000002;0.133;0.151;0.121
0.016;0.081;0.056;0.032;0.354;0.84;0.135;0.12;0.139;0.106
0.016;0.073;0.056;0.041;0.40700000000000003;0.848;0.127;0.107;0.127;0.096
0.016;0.067;0.056;0.048;0.46900000000000003;0.852;0.127;0.10300000000000001;0.124;0.095
0.016;0.065;0.059000000000000004;0.049;0.528;0.857;0.138;0.111;0.13;0.107
0.014;0.065;0.06;0.048;0.556;0.862;0.15;0.128;0.14300000000000002;0.125
0.013000000000000001;0.055;0.049;0.043000000000000003;0.522;0.865;0.163;0.14200000000000002;0.153;0.139
0.016;0.063;0.043000000000000003;0.029;0.464;0.873;0.16;0.14;0.145;0.136
0.017;0.06;0.044;0.02;0.41200000000000003;0.888;0.182;0.159;0.161;0.146
0.015;0.049;0.056;0.016;0.404;0.908;0.20500000000000002;0.178;0.18;0.166
0.011;0.054;0.078;0.014;0.404;0.916;0.203;0.164;0.17400000000000002;0.153
0.01;0.069;0.1;0.014;0.395;0.915;0.193;0.14100000000000001;0.167;0.127
0.012;0.092;0.114;0.019;0.40800000000000003;0.911;0.157;0.10200000000000001;0.145;0.085
0.017;0.11800000000000001;0.135;0.019;0.507;0.923;0.17200000000000001;0.101;0.146;0.088
0.025;0.19;0.20500000000000002;0.021;0.601;0.9380000000000001;0.218;0.125;0.164;0.122
0.025;0.23900000000000002;0.249;0.02;0.636;0.9400000000000001;0.219;0.132;0.159;0.14200000000000002
0.016;0.224;0.232;0.016;0.653;0.933;0.213;0.138;0.157;0.152
0.007;0.191;0.18;0.015;0.657;0.92;0.202;0.14100000000000001;0.154;0.157
0.003;0.139;0.12;0.017;0.632;0.907;0.193;0.139;0.15;0.15
0.005;0.091;0.082;0.019;0.593;0.916;0.21;0.145;0.159;0.161
0.005;0.064;0.063;0.019;0.497;0.905;0.23600000000000002;0.165;0.176;0.183
0.005;0.052000000000000005;0.058;0.016;0.386;0.887;0.228;0.17200000000000001;0.17200000000000001;0.188
0.011;0.058;0.063;0.01;0.31;0.865;0.209;0.17;0.162;0.188
0.018000000000000002;0.061;0.066;0.006;0.241;0.8280000000000001;0.219;0.186;0.187;0.198
0.015;0.059000000000000004;0.063;0.005;0.182;0.794;0.228;0.203;0.2;0.216
0.006;0.047;0.048;0.008;0.14100000000000001;0.773;0.212;0.20500000000000002;0.194;0.212
0.008;0.039;0.037;0.014;0.109;0.763;0.231;0.20500000000000002;0.199;0.20700000000000002
0.014;0.034;0.031;0.025;0.101;0.761;0.246;0.198;0.195;0.20700000000000002
0.014;0.031;0.021;0.04;0.098;0.754;0.243;0.178;0.177;0.197
0.016;0.032;0.011;0.052000000000000005;0.091;0.729;0.263;0.178;0.182;0.213
0.018000000000000002;0.032;0.005;0.059000000000000004;0.067;0.646;0.265;0.176;0.178;0.218
0.019;0.028;0.003;0.06;0.054;0.524;0.196;0.14200000000000002;0.145;0.164
0.023;0.021;0.006;0.061;0.03;0.41600000000000004;0.178;0.136;0.139;0.153
0.032;0.019;0.011;0.096;0.024;0.368;0.178;0.148;0.14;0.159
0.041;0.024;0.02;0.138;0.019;0.405;0.163;0.13;0.121;0.147
0.043000000000000003;0.041;0.033;0.178;0.016;0.509;0.147;0.10400000000000001;0.094;0.128
0.042;0.063;0.043000000000000003;0.20500000000000002;0.03;0.636;0.121;0.08;0.069;0.105
0.041;0.074;0.04;0.228;0.07200000000000001;0.732;0.109;0.07;0.056;0.10400000000000001
0.045;0.10200000000000001;0.028;0.233;0.14100000000000001;0.749;0.122;0.073;0.057;0.112
0.051000000000000004;0.116;0.013000000000000001;0.23;0.234;0.761;0.12;0.07100000000000001;0.056;0.111
0.045;0.094;0.005;0.223;0.34700000000000003;0.769;0.113;0.069;0.065;0.107
0.03;0.07;0.004;0.212;0.41500000000000004;0.757;0.12;0.076;0.08700000000000001;0.107
0.012;0.049;0.004;0.203;0.434;0.735;0.133;0.089;0.114;0.111
0.006;0.036000000000000004;0.005;0.182;0.451;0.745;0.138;0.094;0.122;0.112
0.007;0.031;0.009000000000000001;0.169;0.47900000000000004;0.777;0.127;0.08700000000000001;0.114;0.10200000000000001
0.008;0.025;0.011;0.16;0.525;0.8150000000000001;0.124;0.082;0.108;0.092
0.008;0.015;0.009000000000000001;0.16;0.56;0.833;0.13;0.083;0.107;0.093
0.009000000000000001;0.008;0.005;0.153;0.5650000000000001;0.844;0.13;0.09;0.106;0.097
0.012;0.005;0.003;0.17500000000000002;0.546;0.85;0.133;0.094;0.105;0.101
0.013000000000000001;0.004;0.003;0.218;0.499;0.842;0.127;0.08700000000000001;0.097;0.095
0.012;0.005;0.002;0.225;0.43;0.805;0.121;0.078;0.09;0.08700000000000001
0.01;0.006;0.002;0.199;0.336;0.726;0.122;0.077;0.089;0.089
0.007;0.008;0.001;0.151;0.243;0.64;0.136;0.085;0.098;0.101
0.005;0.009000000000000001;0.001;0.112;0.17;0.5700000000000001;0.165;0.106;0.124;0.124
0.003;0.009000000000000001;0.001;0.082;0.101;0.46;0.17200000000000001;0.12;0.14;0.14100000000000001
0.002;0.009000000000000001;0.001;0.057;0.055;0.41400000000000003;0.187;0.139;0.162;0.145
0.001;0.008;0.002;0.051000000000000004;0.047;0.386;0.2;0.152;0.169;0.17200000000000001
0.001;0.006;0.002;0.037;0.046;0.34;0.186;0.138;0.153;0.162
0.004;0.003;0.001;0.018000000000000002;0.039;0.276;0.164;0.113;0.13;0.14
0.005;0.001;0.002;0.007;0.028;0.23700000000000002;0.14300000000000002;0.091;0.107;0.12
0.007;0.002;0.005;0.004;0.018000000000000002;0.228;0.127;0.073;0.09;0.10200000000000001
0.01;0.005;0.016;0.003;0.016;0.247;0.109;0.065;0.081;0.089
0.015;0.008;0.045;0.008;0.029;0.289;0.111;0.068;0.08600000000000001;0.091
0.008;0.008;0.057;0.018000000000000002;0.047;0.313;0.124;0.077;0.1;0.094
0.004;0.005;0.04;0.031;0.056;0.314;0.14200000000000002;0.091;0.11900000000000001;0.106
0.004;0.002;0.016;0.044;0.051000000000000004;0.294;0.162;0.109;0.136;0.125
0.004;0.001;0.003;0.057;0.041;0.249;0.182;0.128;0.154;0.14400000000000002
0.005;0.002;0.001;0.063;0.047;0.20700000000000002;0.214;0.148;0.178;0.165
0.007;0.003;0.001;0.061;0.068;0.183;0.245;0.162;0.198;0.185
0.009000000000000001;0.003;0.002;0.054;0.079;0.157;0.26;0.17300000000000001;0.20800000000000002;0.198
0.008;0.003;0.005;0.039;0.085;0.159;0.264;0.17400000000000002;0.20700000000000002;0.2
0.005;0.005;0.005;0.021;0.094;0.177;0.264;0.165;0.195;0.198
0.002;0.011;0.003;0.012;0.10300000000000001;0.195;0.266;0.156;0.189;0.19
0.001;0.016;0.002;0.011;0.105;0.211;0.28;0.158;0.192;0.196
0.001;0.018000000000000002;0.003;0.011;0.11;0.234;0.294;0.17200000000000001;0.198;0.211
0.002;0.016;0.003;0.015;0.117;0.24;0.31;0.186;0.20800000000000002;0.232
0.004;0.012;0.004;0.022;0.12;0.219;0.323;0.20400000000000001;0.219;0.256
0.01;0.008;0.005;0.028;0.12;0.197;0.325;0.222;0.228;0.275
0.018000000000000002;0.004;0.005;0.028;0.111;0.155;0.306;0.214;0.216;0.265
0.017;0.003;0.006;0.026000000000000002;0.079;0.105;0.268;0.16;0.179;0.20700000000000002
0.019;0.003;0.007;0.023;0.055;0.077;0.254;0.13;0.161;0.17300000000000001
0.023;0.004;0.007;0.016;0.031;0.062;0.23;0.108;0.14100000000000001;0.156
0.024;0.003;0.009000000000000001;0.009000000000000001;0.012;0.055;0.216;0.101;0.133;0.145
0.019;0.002;0.012;0.006;0.003;0.059000000000000004;0.214;0.101;0.131;0.14300000000000002
0.013000000000000001;0.002;0.013000000000000001;0.008;0.004;0.068;0.218;0.105;0.13;0.155
0.012;0.002;0.014;0.016;0.008;0.098;0.225;0.12;0.145;0.17200000000000001
0.018000000000000002;0.005;0.018000000000000002;0.013000000000000001;0.011;0.149;0.257;0.154;0.184;0.199
0.015;0.009000000000000001;0.017;0.008;0.019;0.202;0.268;0.17200000000000001;0.20800000000000002;0.20800000000000002
0.012;0.014;0.013000000000000001;0.006;0.027;0.244;0.265;0.178;0.20600000000000002;0.209
0.013000000000000001;0.019;0.009000000000000001;0.004;0.033;0.266;0.251;0.176;0.192;0.20800000000000002
0.017;0.021;0.006;0.004;0.041;0.246;0.23500000000000001;0.165;0.18;0.195
0.014;0.021;0.004;0.005;0.055;0.216;0.234;0.156;0.178;0.188
0.007;0.021;0.004;0.007;0.076;0.182;0.251;0.151;0.18;0.189
0.002;0.02;0.003;0.011;0.094;0.156;0.241;0.148;0.17200000000000001;0.186
0.002;0.017;0.002;0.013000000000000001;0.111;0.156;0.23600000000000002;0.145;0.17200000000000001;0.18
0.004;0.019;0.002;0.016;0.122;0.179;0.23;0.149;0.178;0.18
0.005;0.025;0.002;0.019;0.121;0.195;0.23900000000000002;0.164;0.188;0.192
0.009000000000000001;0.034;0.003;0.022;0.114;0.201;0.26;0.182;0.202;0.216
0.012;0.043000000000000003;0.005;0.024;0.10400000000000001;0.189;0.255;0.188;0.21;0.222
0.011;0.048;0.01;0.027;0.097;0.17;0.253;0.192;0.218;0.224
0.011;0.05;0.016;0.032;0.094;0.145;0.268;0.201;0.228;0.23500000000000001
0.01;0.051000000000000004;0.019;0.036000000000000004;0.095;0.11900000000000001;0.279;0.219;0.247;0.249
0.006;0.04;0.01;0.035;0.08600000000000001;0.084;0.28400000000000003;0.23;0.257;0.258
0.002;0.027;0.005;0.032;0.068;0.056;0.271;0.23;0.26;0.258
0.006;0.02;0.003;0.026000000000000002;0.052000000000000005;0.042;0.267;0.228;0.244;0.249
0.013000000000000001;0.013000000000000001;0.002;0.017;0.037;0.03;0.25;0.20700000000000002;0.215;0.228
0.02;0.007;0.007;0.012;0.022;0.022;0.256;0.202;0.212;0.234
0.023;0.004;0.014;0.01;0.014;0.016;0.2;0.182;0.197;0.203
0.019;0.002;0.018000000000000002;0.011;0.01;0.012;0.12;0.16;0.152;0.17200000000000001
0.014;0.006;0.016;0.02;0.007;0.009000000000000001;0.088;0.134;0.113;0.127
0.012;0.013000000000000001;0.011;0.026000000000000002;0.007;0.01;0.109;0.10300000000000001;0.079;0.091
0.02;0.018000000000000002;0.006;0.027;0.009000000000000001;0.013000000000000001;0.135;0.063;0.047;0.07
0.041;0.019;0.004;0.024;0.012;0.015;0.133;0.031;0.025;0.058
0.07;0.017;0.005;0.019;0.018000000000000002;0.016;0.117;0.014;0.016;0.048
0.08600000000000001;0.013000000000000001;0.01;0.014;0.023;0.02;0.08600000000000001;0.007;0.013000000000000001;0.036000000000000004
0.089;0.012;0.017;0.016;0.019;0.028;0.062;0.006;0.011;0.03
0.092;0.011;0.026000000000000002;0.02;0.013000000000000001;0.029;0.049;0.006;0.01;0.031
0.088;0.011;0.032;0.018000000000000002;0.009000000000000001;0.027;0.037;0.007;0.009000000000000001;0.028
0.091;0.013000000000000001;0.036000000000000004;0.012;0.009000000000000001;0.031;0.023;0.008;0.007;0.019
0.097;0.019;0.045;0.011;0.008;0.044;0.011;0.006;0.006;0.01
0.098;0.038;0.057;0.02;0.008;0.08600000000000001;0.004;0.004;0.005;0.005
0.094;0.064;0.084;0.037;0.029;0.176;0.001;0.002;0.003;0.002
0.099;0.094;0.10300000000000001;0.067;0.065;0.294;0.001;0.002;0.003;0.002
0.10400000000000001;0.136;0.094;0.112;0.111;0.393;0.003;0.004;0.004;0.005
0.131;0.17400000000000002;0.077;0.159;0.17200000000000001;0.448;0.008;0.008;0.005;0.011
0.176;0.188;0.065;0.195;0.268;0.489;0.014;0.011;0.005;0.018000000000000002
0.219;0.186;0.056;0.201;0.272;0.47500000000000003;0.018000000000000002;0.013000000000000001;0.006;0.022
0.19;0.136;0.036000000000000004;0.194;0.335;0.518;0.021;0.014;0.006;0.022
0.179;0.105;0.041;0.178;0.489;0.5720000000000001;0.019;0.012;0.006;0.017
0.226;0.13;0.079;0.164;0.615;0.647;0.018000000000000002;0.011;0.008;0.015
0.257;0.186;0.153;0.152;0.636;0.682;0.022;0.013000000000000001;0.011;0.018000000000000002
0.289;0.257;0.222;0.127;0.612;0.667;0.031;0.016;0.013000000000000001;0.023
0.28200000000000003;0.219;0.233;0.114;0.518;0.582;0.044;0.021;0.016;0.03
0.334;0.247;0.268;0.13;0.434;0.48;0.066;0.035;0.027;0.046
0.434;0.398;0.362;0.189;0.398;0.41300000000000003;0.081;0.05;0.038;0.059000000000000004
0.467;0.534;0.435;0.254;0.356;0.381;0.083;0.058;0.046;0.065
0.531;0.633;0.501;0.323;0.32;0.353;0.08;0.061;0.053;0.065
0.557;0.672;0.593;0.41200000000000003;0.296;0.34800000000000003;0.082;0.065;0.066;0.065
0.503;0.646;0.66;0.511;0.28500000000000003;0.352;0.092;0.07200000000000001;0.08600000000000001;0.07
0.445;0.5660000000000001;0.671;0.612;0.279;0.336;0.111;0.083;0.109;0.079
0.372;0.517;0.636;0.68;0.261;0.30000000000000004;0.128;0.097;0.129;0.091
0.317;0.517;0.524;0.71;0.23500000000000001;0.271;0.14300000000000002;0.122;0.156;0.107
0.271;0.47200000000000003;0.487;0.733;0.219;0.289;0.153;0.14300000000000002;0.17400000000000002;0.122
0.23800000000000002;0.438;0.449;0.753;0.20400000000000001;0.362;0.16;0.158;0.18;0.136
0.219;0.419;0.395;0.766;0.192;0.489;0.17;0.166;0.185;0.147
0.2;0.406;0.377;0.786;0.227;0.623;0.194;0.17500000000000002;0.194;0.166
0.167;0.378;0.362;0.8300000000000001;0.385;0.6900000000000001;0.219;0.185;0.203;0.184
0.129;0.331;0.328;0.89;0.47700000000000004;0.708;0.241;0.192;0.20800000000000002;0.192
0.084;0.281;0.295;0.924;0.553;0.716;0.249;0.198;0.20500000000000002;0.19
0.044;0.23700000000000002;0.266;0.9420000000000001;0.593;0.716;0.23600000000000002;0.203;0.194;0.179
0.016;0.162;0.17200000000000001;0.9520000000000001;0.654;0.712;0.199;0.188;0.171;0.149
0.007;0.055;0.094;0.9520000000000001;0.731;0.732;0.129;0.12;0.115;0.09
0.007;0.034;0.10200000000000001;0.934;0.8270000000000001;0.801;0.091;0.10300000000000001;0.097;0.063
0.008;0.022;0.1;0.882;0.865;0.852;0.083;0.10300000000000001;0.093;0.06
0.011;0.007;0.07100000000000001;0.852;0.863;0.857;0.081;0.10400000000000001;0.095;0.059000000000000004
0.016;0.003;0.043000000000000003;0.8300000000000001;0.844;0.841;0.07200000000000001;0.098;0.092;0.051000000000000004
0.024;0.004;0.02;0.801;0.788;0.799;0.055;0.081;0.082;0.038
0.04;0.015;0.008;0.807;0.722;0.752;0.047;0.082;0.085;0.037
0.064;0.046;0.006;0.8190000000000001;0.6980000000000001;0.711;0.032;0.079;0.08;0.039
0.08600000000000001;0.1;0.013000000000000001;0.8;0.645;0.667;0.02;0.065;0.062;0.04
0.092;0.158;0.026000000000000002;0.774;0.617;0.643;0.013000000000000001;0.049;0.039;0.041
0.073;0.176;0.051000000000000004;0.746;0.595;0.617;0.014;0.03;0.019;0.041
0.063;0.194;0.07100000000000001;0.676;0.5670000000000001;0.597;0.021;0.014;0.008;0.038
0.095;0.243;0.085;0.533;0.517;0.5730000000000001;0.028;0.005;0.004;0.034
0.17300000000000001;0.294;0.127;0.376;0.452;0.5700000000000001;0.048;0.002;0.013000000000000001;0.039
0.266;0.329;0.20800000000000002;0.289;0.394;0.56;0.085;0.021;0.058;0.067
0.334;0.33;0.267;0.216;0.355;0.532;0.139;0.075;0.14100000000000001;0.11800000000000001
0.376;0.318;0.261;0.14300000000000002;0.309;0.47200000000000003;0.198;0.129;0.23500000000000001;0.157
0.417;0.304;0.216;0.093;0.27;0.427;0.219;0.138;0.247;0.17400000000000002
0.448;0.281;0.17;0.061;0.254;0.41600000000000004;0.22;0.14200000000000002;0.23600000000000002;0.18
0.436;0.255;0.14;0.036000000000000004;0.232;0.384;0.22;0.15;0.234;0.182
0.41300000000000003;0.23;0.138;0.021;0.183;0.364;0.23;0.171;0.254;0.191
0.4;0.23900000000000002;0.147;0.027;0.127;0.34800000000000003;0.23;0.168;0.258;0.19
0.354;0.297;0.181;0.044;0.09;0.318;0.255;0.178;0.269;0.20500000000000002
0.302;0.321;0.21;0.063;0.052000000000000005;0.228;0.274;0.203;0.291;0.209
0.223;0.289;0.17500000000000002;0.07200000000000001;0.019;0.136;0.266;0.21;0.289;0.186
0.164;0.225;0.14400000000000002;0.1;0.017;0.08;0.28500000000000003;0.22;0.289;0.2
0.158;0.187;0.137;0.131;0.04;0.064;0.269;0.20400000000000001;0.268;0.201
0.17200000000000001;0.188;0.124;0.17200000000000001;0.063;0.059000000000000004;0.268;0.198;0.254;0.201
0.171;0.192;0.11;0.20600000000000002;0.065;0.054;0.281;0.20600000000000002;0.251;0.20600000000000002
0.127;0.189;0.097;0.225;0.062;0.053;0.312;0.222;0.249;0.229
0.10200000000000001;0.182;0.09;0.265;0.066;0.06;0.336;0.231;0.23700000000000002;0.26
0.098;0.18;0.076;0.289;0.058;0.055;0.329;0.25;0.228;0.281
0.064;0.161;0.049;0.272;0.043000000000000003;0.042;0.315;0.242;0.219;0.274
0.031;0.158;0.028;0.228;0.026000000000000002;0.029;0.28600000000000003;0.219;0.203;0.255
0.013000000000000001;0.139;0.026000000000000002;0.182;0.015;0.019;0.23900000000000002;0.194;0.184;0.23
0.006;0.106;0.049;0.14200000000000002;0.013000000000000001;0.01;0.222;0.181;0.166;0.219
0.012;0.078;0.09;0.105;0.014;0.005;0.202;0.168;0.148;0.20400000000000001
0.024;0.054;0.121;0.076;0.022;0.013000000000000001;0.185;0.153;0.133;0.189
0.023;0.036000000000000004;0.14;0.052000000000000005;0.037;0.034;0.178;0.135;0.122;0.178
0.084;0.021;0.137;0.036000000000000004;0.056;0.057;0.18;0.123;0.117;0.17400000000000002
0.128;0.011;0.092;0.023;0.067;0.078;0.18;0.12;0.11800000000000001;0.176
0.139;0.005;0.033;0.015;0.076;0.096;0.17400000000000002;0.11800000000000001;0.11900000000000001;0.166
0.181;0.006;0.011;0.014;0.1;0.12;0.176;0.121;0.125;0.158
0.198;0.017;0.025;0.017;0.11800000000000001;0.137;0.187;0.132;0.14100000000000001;0.155
0.203;0.037;0.026000000000000002;0.023;0.117;0.14300000000000002;0.20700000000000002;0.148;0.165;0.16
