Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques
PACA;Données définitives;01/01/2012;00:00;5858;412;-;1;0;223;0;83;5139
PACA;Données définitives;01/01/2012;00:15;;;;;;;;;
PACA;Données définitives;01/01/2012;00:30;5477;205;-;0;0;218;0;99;4956
PACA;Données définitives;01/01/2012;00:45;;;;;;;;;
PACA;Données définitives;01/01/2012;01:00;5278;140;-;0;0;203;0;99;4836
PACA;Données définitives;01/01/2012;01:15;;;;;;;;;
PACA;Données définitives;01/01/2012;01:30;5262;140;-;1;0;203;0;97;4820
PACA;Données définitives;01/01/2012;01:45;;;;;;;;;
PACA;Données définitives;01/01/2012;02:00;5154;142;-;0;0;203;0;98;4711
PACA;Données définitives;01/01/2012;02:15;;;;;;;;;
PACA;Données définitives;01/01/2012;02:30;5294;142;-;0;0;192;0;97;4863
PACA;Données définitives;01/01/2012;02:45;;;;;;;;;
PACA;Données définitives;01/01/2012;03:00;4983;144;-;0;0;192;0;96;4551
PACA;Données définitives;01/01/2012;03:15;;;;;;;;;
PACA;Données définitives;01/01/2012;03:30;4790;144;-;0;0;191;0;98;4357
PACA;Données définitives;01/01/2012;03:45;;;;;;;;;
PACA;Données définitives;01/01/2012;04:00;4634;143;-;0;0;194;0;100;4198
PACA;Données définitives;01/01/2012;04:15;;;;;;;;;
PACA;Données définitives;01/01/2012;04:30;4533;143;-;1;0;195;0;97;4097
PACA;Données définitives;01/01/2012;04:45;;;;;;;;;
PACA;Données définitives;01/01/2012;05:00;4450;142;-;1;0;197;0;101;4009
PACA;Données définitives;01/01/2012;05:15;;;;;;;;;
PACA;Données définitives;01/01/2012;05:30;4444;143;-;1;0;196;0;97;4007
PACA;Données définitives;01/01/2012;05:45;;;;;;;;;
PACA;Données définitives;01/01/2012;06:00;4396;145;-;1;0;197;0;98;3955
PACA;Données définitives;01/01/2012;06:15;;;;;;;;;
PACA;Données définitives;01/01/2012;06:30;4378;144;-;1;0;206;0;99;3929
PACA;Données définitives;01/01/2012;06:45;;;;;;;;;
PACA;Données définitives;01/01/2012;07:00;4401;144;-;1;0;206;0;99;3952
PACA;Données définitives;01/01/2012;07:15;;;;;;;;;
PACA;Données définitives;01/01/2012;07:30;4370;144;-;1;0;215;0;99;3912
PACA;Données définitives;01/01/2012;07:45;;;;;;;;;
PACA;Données définitives;01/01/2012;08:00;4365;143;-;2;0;207;0;96;3917
PACA;Données définitives;01/01/2012;08:15;;;;;;;;;
PACA;Données définitives;01/01/2012;08:30;4318;145;-;2;3;215;0;97;3855
PACA;Données définitives;01/01/2012;08:45;;;;;;;;;
PACA;Données définitives;01/01/2012;09:00;4422;144;-;1;34;206;0;99;3938
PACA;Données définitives;01/01/2012;09:15;;;;;;;;;
PACA;Données définitives;01/01/2012;09:30;4522;144;-;1;77;203;0;101;3997
PACA;Données définitives;01/01/2012;09:45;;;;;;;;;
PACA;Données définitives;01/01/2012;10:00;4607;144;-;0;101;204;0;102;4054
PACA;Données définitives;01/01/2012;10:15;;;;;;;;;
PACA;Données définitives;01/01/2012;10:30;4671;142;-;0;153;227;0;102;4047
PACA;Données définitives;01/01/2012;10:45;;;;;;;;;
PACA;Données définitives;01/01/2012;11:00;4739;147;-;0;195;224;0;99;4074
PACA;Données définitives;01/01/2012;11:15;;;;;;;;;
PACA;Données définitives;01/01/2012;11:30;4849;148;-;0;222;242;0;101;4135
PACA;Données définitives;01/01/2012;11:45;;;;;;;;;
PACA;Données définitives;01/01/2012;12:00;4966;148;-;2;246;235;0;103;4231
PACA;Données définitives;01/01/2012;12:15;;;;;;;;;
PACA;Données définitives;01/01/2012;12:30;5091;148;-;8;243;228;0;100;4363
PACA;Données définitives;01/01/2012;12:45;;;;;;;;;
PACA;Données définitives;01/01/2012;13:00;5064;148;-;10;226;243;0;100;4336
PACA;Données définitives;01/01/2012;13:15;;;;;;;;;
PACA;Données définitives;01/01/2012;13:30;5190;148;-;10;195;244;0;99;4494
PACA;Données définitives;01/01/2012;13:45;;;;;;;;;
PACA;Données définitives;01/01/2012;14:00;5072;147;-;13;175;250;0;96;4392
PACA;Données définitives;01/01/2012;14:15;;;;;;;;;
PACA;Données définitives;01/01/2012;14:30;5096;147;-;14;132;252;0;102;4449
PACA;Données définitives;01/01/2012;14:45;;;;;;;;;
PACA;Données définitives;01/01/2012;15:00;4993;146;-;20;93;252;0;103;4380
PACA;Données définitives;01/01/2012;15:15;;;;;;;;;
PACA;Données définitives;01/01/2012;15:30;4960;148;-;21;47;256;0;104;4384
PACA;Données définitives;01/01/2012;15:45;;;;;;;;;
PACA;Données définitives;01/01/2012;16:00;4900;149;-;24;23;253;0;103;4347
PACA;Données définitives;01/01/2012;16:15;;;;;;;;;
PACA;Données définitives;01/01/2012;16:30;4875;150;-;23;8;273;0;105;4316
PACA;Données définitives;01/01/2012;16:45;;;;;;;;;
PACA;Données définitives;01/01/2012;17:00;4973;147;-;23;0;264;0;103;4436
PACA;Données définitives;01/01/2012;17:15;;;;;;;;;
PACA;Données définitives;01/01/2012;17:30;5167;147;-;26;0;260;0;105;4629
PACA;Données définitives;01/01/2012;17:45;;;;;;;;;
PACA;Données définitives;01/01/2012;18:00;5281;150;-;26;0;267;0;103;4735
PACA;Données définitives;01/01/2012;18:15;;;;;;;;;
PACA;Données définitives;01/01/2012;18:30;5342;146;-;27;0;597;0;101;4471
PACA;Données définitives;01/01/2012;18:45;;;;;;;;;
PACA;Données définitives;01/01/2012;19:00;5509;146;-;27;0;577;0;101;4659
PACA;Données définitives;01/01/2012;19:15;;;;;;;;;
PACA;Données définitives;01/01/2012;19:30;5557;146;-;28;0;604;0;101;4678
PACA;Données définitives;01/01/2012;19:45;;;;;;;;;
PACA;Données définitives;01/01/2012;20:00;5504;144;-;28;0;491;0;102;4739
PACA;Données définitives;01/01/2012;20:15;;;;;;;;;
PACA;Données définitives;01/01/2012;20:30;5451;148;-;28;0;263;0;103;4910
PACA;Données définitives;01/01/2012;20:45;;;;;;;;;
PACA;Données définitives;01/01/2012;21:00;5306;146;-;26;0;239;0;102;4793
PACA;Données définitives;01/01/2012;21:15;;;;;;;;;
PACA;Données définitives;01/01/2012;21:30;5134;146;-;28;0;218;0;103;4640
PACA;Données définitives;01/01/2012;21:45;;;;;;;;;
PACA;Données définitives;01/01/2012;22:00;5044;145;-;27;0;212;0;104;4556
PACA;Données définitives;01/01/2012;22:15;;;;;;;;;
PACA;Données définitives;01/01/2012;22:30;5146;148;-;27;0;209;0;99;4663
PACA;Données définitives;01/01/2012;22:45;;;;;;;;;
PACA;Données définitives;01/01/2012;23:00;5219;148;-;28;0;207;0;99;4738
PACA;Données définitives;01/01/2012;23:15;;;;;;;;;
PACA;Données définitives;01/01/2012;23:30;5808;148;-;29;0;209;0;97;5325
PACA;Données définitives;01/01/2012;23:45;;;;;;;;;
PACA;Données définitives;02/01/2012;00:00;5450;146;-;29;0;209;0;98;4968
PACA;Données définitives;02/01/2012;00:15;;;;;;;;;
PACA;Données définitives;02/01/2012;00:30;5131;149;-;27;0;220;0;97;4639
PACA;Données définitives;02/01/2012;00:45;;;;;;;;;
PACA;Données définitives;02/01/2012;01:00;4880;148;-;22;0;208;0;104;4397
PACA;Données définitives;02/01/2012;01:15;;;;;;;;;
PACA;Données définitives;02/01/2012;01:30;4895;148;-;21;0;211;0;103;4413
PACA;Données définitives;02/01/2012;01:45;;;;;;;;;
PACA;Données définitives;02/01/2012;02:00;4791;150;-;18;0;212;0;101;4310
PACA;Données définitives;02/01/2012;02:15;;;;;;;;;
PACA;Données définitives;02/01/2012;02:30;4954;149;-;19;0;202;0;102;4482
PACA;Données définitives;02/01/2012;02:45;;;;;;;;;
PACA;Données définitives;02/01/2012;03:00;4649;150;-;25;0;202;0;107;4165
PACA;Données définitives;02/01/2012;03:15;;;;;;;;;
PACA;Données définitives;02/01/2012;03:30;4526;150;-;27;0;219;0;107;4023
PACA;Données définitives;02/01/2012;03:45;;;;;;;;;
PACA;Données définitives;02/01/2012;04:00;4427;152;-;27;0;218;0;104;3926
PACA;Données définitives;02/01/2012;04:15;;;;;;;;;
PACA;Données définitives;02/01/2012;04:30;4380;150;-;29;0;219;0;106;3877
PACA;Données définitives;02/01/2012;04:45;;;;;;;;;
PACA;Données définitives;02/01/2012;05:00;4361;151;-;30;0;220;0;107;3852
PACA;Données définitives;02/01/2012;05:15;;;;;;;;;
PACA;Données définitives;02/01/2012;05:30;4391;150;-;30;0;215;0;104;3892
PACA;Données définitives;02/01/2012;05:45;;;;;;;;;
PACA;Données définitives;02/01/2012;06:00;4379;151;-;27;0;218;0;101;3883
PACA;Données définitives;02/01/2012;06:15;;;;;;;;;
PACA;Données définitives;02/01/2012;06:30;4434;154;-;26;0;216;0;99;3939
PACA;Données définitives;02/01/2012;06:45;;;;;;;;;
PACA;Données définitives;02/01/2012;07:00;4493;149;-;18;0;217;0;102;4007
PACA;Données définitives;02/01/2012;07:15;;;;;;;;;
PACA;Données définitives;02/01/2012;07:30;4479;151;-;12;0;217;0;99;3999
PACA;Données définitives;02/01/2012;07:45;;;;;;;;;
PACA;Données définitives;02/01/2012;08:00;4557;149;-;7;0;221;0;98;4083
PACA;Données définitives;02/01/2012;08:15;;;;;;;;;
PACA;Données définitives;02/01/2012;08:30;4616;151;-;0;0;240;0;96;4129
PACA;Données définitives;02/01/2012;08:45;;;;;;;;;
PACA;Données définitives;02/01/2012;09:00;4779;151;-;0;1;241;0;98;4287
PACA;Données définitives;02/01/2012;09:15;;;;;;;;;
PACA;Données définitives;02/01/2012;09:30;4946;149;-;1;11;252;0;97;4436
PACA;Données définitives;02/01/2012;09:45;;;;;;;;;
PACA;Données définitives;02/01/2012;10:00;5071;150;-;0;28;248;0;96;4549
PACA;Données définitives;02/01/2012;10:15;;;;;;;;;
PACA;Données définitives;02/01/2012;10:30;5180;153;-;0;39;260;0;97;4632
PACA;Données définitives;02/01/2012;10:45;;;;;;;;;
PACA;Données définitives;02/01/2012;11:00;5251;153;-;0;49;273;0;96;4679
PACA;Données définitives;02/01/2012;11:15;;;;;;;;;
PACA;Données définitives;02/01/2012;11:30;5320;151;-;2;45;275;0;98;4750
PACA;Données définitives;02/01/2012;11:45;;;;;;;;;
PACA;Données définitives;02/01/2012;12:00;5437;153;-;3;48;285;0;97;4851
PACA;Données définitives;02/01/2012;12:15;;;;;;;;;
PACA;Données définitives;02/01/2012;12:30;5583;151;-;4;64;258;0;94;5011
PACA;Données définitives;02/01/2012;12:45;;;;;;;;;
PACA;Données définitives;02/01/2012;13:00;5534;150;-;3;59;257;0;95;4970
PACA;Données définitives;02/01/2012;13:15;;;;;;;;;
PACA;Données définitives;02/01/2012;13:30;5649;151;-;3;71;251;0;95;5077
PACA;Données définitives;02/01/2012;13:45;;;;;;;;;
PACA;Données définitives;02/01/2012;14:00;5442;153;-;8;85;251;0;89;4856
PACA;Données définitives;02/01/2012;14:15;;;;;;;;;
PACA;Données définitives;02/01/2012;14:30;5505;155;-;18;89;271;0;89;4883
PACA;Données définitives;02/01/2012;14:45;;;;;;;;;
PACA;Données définitives;02/01/2012;15:00;5305;153;-;29;74;282;0;93;4673
PACA;Données définitives;02/01/2012;15:15;;;;;;;;;
PACA;Données définitives;02/01/2012;15:30;5305;151;-;21;44;334;0;93;4663
PACA;Données définitives;02/01/2012;15:45;;;;;;;;;
PACA;Données définitives;02/01/2012;16:00;5242;145;-;12;23;339;0;100;4623
PACA;Données définitives;02/01/2012;16:15;;;;;;;;;
PACA;Données définitives;02/01/2012;16:30;5174;181;-;12;12;423;0;84;4462
PACA;Données définitives;02/01/2012;16:45;;;;;;;;;
PACA;Données définitives;02/01/2012;17:00;5227;211;-;17;2;441;0;84;4472
PACA;Données définitives;02/01/2012;17:15;;;;;;;;;
PACA;Données définitives;02/01/2012;17:30;5323;264;-;16;0;484;0;83;4476
PACA;Données définitives;02/01/2012;17:45;;;;;;;;;
PACA;Données définitives;02/01/2012;18:00;5542;285;-;15;0;589;0;87;4567
PACA;Données définitives;02/01/2012;18:15;;;;;;;;;
PACA;Données définitives;02/01/2012;18:30;5657;289;-;14;0;734;0;82;4539
PACA;Données définitives;02/01/2012;18:45;;;;;;;;;
PACA;Données définitives;02/01/2012;19:00;5777;273;-;16;0;712;0;84;4692
PACA;Données définitives;02/01/2012;19:15;;;;;;;;;
PACA;Données définitives;02/01/2012;19:30;5815;274;-;21;0;791;0;84;4644
PACA;Données définitives;02/01/2012;19:45;;;;;;;;;
PACA;Données définitives;02/01/2012;20:00;5755;273;-;17;0;740;0;84;4641
PACA;Données définitives;02/01/2012;20:15;;;;;;;;;
PACA;Données définitives;02/01/2012;20:30;5616;273;-;19;0;679;0;82;4562
PACA;Données définitives;02/01/2012;20:45;;;;;;;;;
PACA;Données définitives;02/01/2012;21:00;5490;274;-;18;0;704;0;84;4410
PACA;Données définitives;02/01/2012;21:15;;;;;;;;;
PACA;Données définitives;02/01/2012;21:30;5305;274;-;22;0;640;0;86;4283
PACA;Données définitives;02/01/2012;21:45;;;;;;;;;
PACA;Données définitives;02/01/2012;22:00;5269;274;-;19;0;653;0;86;4236
PACA;Données définitives;02/01/2012;22:15;;;;;;;;;
PACA;Données définitives;02/01/2012;22:30;5350;273;-;17;0;664;0;86;4309
PACA;Données définitives;02/01/2012;22:45;;;;;;;;;
PACA;Données définitives;02/01/2012;23:00;5426;272;-;16;0;651;0;87;4400
PACA;Données définitives;02/01/2012;23:15;;;;;;;;;
PACA;Données définitives;02/01/2012;23:30;6033;273;-;9;0;647;0;86;5017
PACA;Données définitives;02/01/2012;23:45;;;;;;;;;
PACA;Données définitives;03/01/2012;00:00;5739;273;-;13;0;628;0;85;4739
PACA;Données définitives;03/01/2012;00:15;;;;;;;;;
PACA;Données définitives;03/01/2012;00:30;5458;273;-;13;0;480;0;82;4610
PACA;Données définitives;03/01/2012;00:45;;;;;;;;;
PACA;Données définitives;03/01/2012;01:00;5204;147;-;16;0;456;0;86;4500
PACA;Données définitives;03/01/2012;01:15;;;;;;;;;
PACA;Données définitives;03/01/2012;01:30;5213;145;-;16;0;359;0;86;4608
PACA;Données définitives;03/01/2012;01:45;;;;;;;;;
PACA;Données définitives;03/01/2012;02:00;5071;150;-;17;0;351;0;87;4466
PACA;Données définitives;03/01/2012;02:15;;;;;;;;;
PACA;Données définitives;03/01/2012;02:30;5208;153;-;14;0;346;0;92;4602
PACA;Données définitives;03/01/2012;02:45;;;;;;;;;
PACA;Données définitives;03/01/2012;03:00;4941;152;-;15;0;342;0;98;4334
PACA;Données définitives;03/01/2012;03:15;;;;;;;;;
PACA;Données définitives;03/01/2012;03:30;4801;152;-;18;0;286;0;98;4247
PACA;Données définitives;03/01/2012;03:45;;;;;;;;;
PACA;Données définitives;03/01/2012;04:00;4678;150;-;18;0;279;0;97;4134
PACA;Données définitives;03/01/2012;04:15;;;;;;;;;
PACA;Données définitives;03/01/2012;04:30;4636;150;-;16;0;266;0;99;4105
PACA;Données définitives;03/01/2012;04:45;;;;;;;;;
PACA;Données définitives;03/01/2012;05:00;4610;151;-;14;0;258;0;100;4087
PACA;Données définitives;03/01/2012;05:15;;;;;;;;;
PACA;Données définitives;03/01/2012;05:30;4643;150;-;11;0;259;0;100;4123
PACA;Données définitives;03/01/2012;05:45;;;;;;;;;
PACA;Données définitives;03/01/2012;06:00;4655;151;-;9;0;259;0;99;4137
PACA;Données définitives;03/01/2012;06:15;;;;;;;;;
PACA;Données définitives;03/01/2012;06:30;4657;148;-;6;0;281;0;100;4122
PACA;Données définitives;03/01/2012;06:45;;;;;;;;;
PACA;Données définitives;03/01/2012;07:00;4721;151;-;9;0;285;0;99;4178
PACA;Données définitives;03/01/2012;07:15;;;;;;;;;
PACA;Données définitives;03/01/2012;07:30;4729;144;-;8;0;291;0;99;4187
PACA;Données définitives;03/01/2012;07:45;;;;;;;;;
PACA;Données définitives;03/01/2012;08:00;4786;153;-;8;0;293;0;102;4231
PACA;Données définitives;03/01/2012;08:15;;;;;;;;;
PACA;Données définitives;03/01/2012;08:30;4793;145;-;7;3;376;0;100;4162
PACA;Données définitives;03/01/2012;08:45;;;;;;;;;
PACA;Données définitives;03/01/2012;09:00;4939;143;-;7;46;376;0;100;4267
PACA;Données définitives;03/01/2012;09:15;;;;;;;;;
PACA;Données définitives;03/01/2012;09:30;5071;145;-;9;117;354;0;101;4346
PACA;Données définitives;03/01/2012;09:45;;;;;;;;;
PACA;Données définitives;03/01/2012;10:00;5163;143;-;6;152;366;0;101;4395
PACA;Données définitives;03/01/2012;10:15;;;;;;;;;
PACA;Données définitives;03/01/2012;10:30;5253;143;-;4;210;483;0;100;4314
PACA;Données définitives;03/01/2012;10:45;;;;;;;;;
PACA;Données définitives;03/01/2012;11:00;5302;146;-;2;169;478;0;100;4407
PACA;Données définitives;03/01/2012;11:15;;;;;;;;;
PACA;Données définitives;03/01/2012;11:30;5358;145;-;1;185;469;0;100;4457
PACA;Données définitives;03/01/2012;11:45;;;;;;;;;
PACA;Données définitives;03/01/2012;12:00;5455;145;-;0;209;392;0;101;4608
PACA;Données définitives;03/01/2012;12:15;;;;;;;;;
PACA;Données définitives;03/01/2012;12:30;5597;145;-;0;213;427;0;100;4712
PACA;Données définitives;03/01/2012;12:45;;;;;;;;;
PACA;Données définitives;03/01/2012;13:00;5495;147;-;0;190;426;0;100;4632
PACA;Données définitives;03/01/2012;13:15;;;;;;;;;
PACA;Données définitives;03/01/2012;13:30;5571;143;-;0;135;373;0;99;4821
PACA;Données définitives;03/01/2012;13:45;;;;;;;;;
PACA;Données définitives;03/01/2012;14:00;5410;146;-;0;138;380;0;97;4648
PACA;Données définitives;03/01/2012;14:15;;;;;;;;;
PACA;Données définitives;03/01/2012;14:30;5459;145;-;0;150;344;0;99;4721
PACA;Données définitives;03/01/2012;14:45;;;;;;;;;
PACA;Données définitives;03/01/2012;15:00;5323;142;-;0;97;343;0;98;4643
PACA;Données définitives;03/01/2012;15:15;;;;;;;;;
PACA;Données définitives;03/01/2012;15:30;5300;145;-;0;54;341;0;99;4661
PACA;Données définitives;03/01/2012;15:45;;;;;;;;;
PACA;Données définitives;03/01/2012;16:00;5265;144;-;0;30;344;0;100;4646
PACA;Données définitives;03/01/2012;16:15;;;;;;;;;
PACA;Données définitives;03/01/2012;16:30;5250;147;-;0;16;361;0;100;4626
PACA;Données définitives;03/01/2012;16:45;;;;;;;;;
PACA;Données définitives;03/01/2012;17:00;5324;146;-;0;1;372;0;102;4703
PACA;Données définitives;03/01/2012;17:15;;;;;;;;;
PACA;Données définitives;03/01/2012;17:30;5576;144;-;0;0;424;0;99;4909
PACA;Données définitives;03/01/2012;17:45;;;;;;;;;
PACA;Données définitives;03/01/2012;18:00;5766;146;-;0;0;425;0;99;5095
PACA;Données définitives;03/01/2012;18:15;;;;;;;;;
PACA;Données définitives;03/01/2012;18:30;5926;144;-;0;0;538;0;99;5144
PACA;Données définitives;03/01/2012;18:45;;;;;;;;;
PACA;Données définitives;03/01/2012;19:00;6104;145;-;1;0;561;0;100;5298
PACA;Données définitives;03/01/2012;19:15;;;;;;;;;
PACA;Données définitives;03/01/2012;19:30;6134;145;-;1;0;508;0;102;5378
PACA;Données définitives;03/01/2012;19:45;;;;;;;;;
PACA;Données définitives;03/01/2012;20:00;6060;144;-;3;0;497;0;103;5313
PACA;Données définitives;03/01/2012;20:15;;;;;;;;;
PACA;Données définitives;03/01/2012;20:30;5895;144;-;3;0;482;0;101;5165
PACA;Données définitives;03/01/2012;20:45;;;;;;;;;
PACA;Données définitives;03/01/2012;21:00;5755;144;-;7;0;477;0;102;5026
PACA;Données définitives;03/01/2012;21:15;;;;;;;;;
PACA;Données définitives;03/01/2012;21:30;5568;142;-;4;0;468;0;101;4853
PACA;Données définitives;03/01/2012;21:45;;;;;;;;;
PACA;Données définitives;03/01/2012;22:00;5424;143;-;4;0;468;0;101;4710
PACA;Données définitives;03/01/2012;22:15;;;;;;;;;
PACA;Données définitives;03/01/2012;22:30;5413;142;-;2;0;425;0;100;4744
PACA;Données définitives;03/01/2012;22:45;;;;;;;;;
PACA;Données définitives;03/01/2012;23:00;5508;143;-;1;0;397;0;100;4867
PACA;Données définitives;03/01/2012;23:15;;;;;;;;;
PACA;Données définitives;03/01/2012;23:30;6048;143;-;4;0;397;0;100;5404
PACA;Données définitives;03/01/2012;23:45;;;;;;;;;
PACA;Données définitives;04/01/2012;00:00;5757;141;-;4;0;387;0;101;5125
PACA;Données définitives;04/01/2012;00:15;;;;;;;;;
PACA;Données définitives;04/01/2012;00:30;5450;144;-;5;0;350;0;100;4852
PACA;Données définitives;04/01/2012;00:45;;;;;;;;;
PACA;Données définitives;04/01/2012;01:00;5243;144;-;2;0;341;0;100;4656
PACA;Données définitives;04/01/2012;01:15;;;;;;;;;
PACA;Données définitives;04/01/2012;01:30;5235;144;-;2;0;286;0;102;4702
PACA;Données définitives;04/01/2012;01:45;;;;;;;;;
PACA;Données définitives;04/01/2012;02:00;5124;141;-;0;0;277;0;101;4605
PACA;Données définitives;04/01/2012;02:15;;;;;;;;;
PACA;Données définitives;04/01/2012;02:30;5294;142;-;0;0;248;0;99;4805
PACA;Données définitives;04/01/2012;02:45;;;;;;;;;
PACA;Données définitives;04/01/2012;03:00;5013;142;-;1;0;256;0;99;4515
PACA;Données définitives;04/01/2012;03:15;;;;;;;;;
PACA;Données définitives;04/01/2012;03:30;4878;141;-;0;0;309;0;101;4326
PACA;Données définitives;04/01/2012;03:45;;;;;;;;;
PACA;Données définitives;04/01/2012;04:00;4729;135;-;0;0;372;0;100;4121
PACA;Données définitives;04/01/2012;04:15;;;;;;;;;
PACA;Données définitives;04/01/2012;04:30;4690;126;-;0;0;370;0;102;4092
PACA;Données définitives;04/01/2012;04:45;;;;;;;;;
PACA;Données définitives;04/01/2012;05:00;4655;167;-;0;0;352;0;101;4035
PACA;Données définitives;04/01/2012;05:15;;;;;;;;;
PACA;Données définitives;04/01/2012;05:30;4780;167;-;0;0;321;0;101;4190
PACA;Données définitives;04/01/2012;05:45;;;;;;;;;
PACA;Données définitives;04/01/2012;06:00;4888;187;-;3;0;330;0;100;4268
PACA;Données définitives;04/01/2012;06:15;;;;;;;;;
PACA;Données définitives;04/01/2012;06:30;5211;260;-;4;0;396;0;100;4451
PACA;Données définitives;04/01/2012;06:45;;;;;;;;;
PACA;Données définitives;04/01/2012;07:00;5504;471;-;1;0;409;0;99;4524
PACA;Données définitives;04/01/2012;07:15;;;;;;;;;
PACA;Données définitives;04/01/2012;07:30;5615;543;-;0;0;477;0;100;4494
PACA;Données définitives;04/01/2012;07:45;;;;;;;;;
PACA;Données définitives;04/01/2012;08:00;5725;598;-;0;0;475;0;100;4552
PACA;Données définitives;04/01/2012;08:15;;;;;;;;;
PACA;Données définitives;04/01/2012;08:30;5716;700;-;1;0;519;0;102;4394
PACA;Données définitives;04/01/2012;08:45;;;;;;;;;
PACA;Données définitives;04/01/2012;09:00;5833;715;-;9;8;514;0;100;4487
PACA;Données définitives;04/01/2012;09:15;;;;;;;;;
PACA;Données définitives;04/01/2012;09:30;5875;838;-;10;30;593;0;102;4301
PACA;Données définitives;04/01/2012;09:45;;;;;;;;;
PACA;Données définitives;04/01/2012;10:00;5874;918;-;6;71;591;0;102;4185
PACA;Données définitives;04/01/2012;10:15;;;;;;;;;
PACA;Données définitives;04/01/2012;10:30;5891;965;-;4;100;598;0;101;4124
PACA;Données définitives;04/01/2012;10:45;;;;;;;;;
PACA;Données définitives;04/01/2012;11:00;5859;960;-;2;155;596;0;101;4044
PACA;Données définitives;04/01/2012;11:15;;;;;;;;;
PACA;Données définitives;04/01/2012;11:30;5893;961;-;1;186;618;0;98;4028
PACA;Données définitives;04/01/2012;11:45;;;;;;;;;
PACA;Données définitives;04/01/2012;12:00;5944;965;-;1;206;606;0;99;4068
PACA;Données définitives;04/01/2012;12:15;;;;;;;;;
PACA;Données définitives;04/01/2012;12:30;5989;984;-;3;218;567;0;100;4117
PACA;Données définitives;04/01/2012;12:45;;;;;;;;;
PACA;Données définitives;04/01/2012;13:00;5896;994;-;3;177;566;0;98;4058
PACA;Données définitives;04/01/2012;13:15;;;;;;;;;
PACA;Données définitives;04/01/2012;13:30;5998;987;-;6;195;530;0;99;4182
PACA;Données définitives;04/01/2012;13:45;;;;;;;;;
PACA;Données définitives;04/01/2012;14:00;5873;979;-;4;181;511;0;100;4098
PACA;Données définitives;04/01/2012;14:15;;;;;;;;;
PACA;Données définitives;04/01/2012;14:30;5935;993;-;2;138;500;0;101;4201
PACA;Données définitives;04/01/2012;14:45;;;;;;;;;
PACA;Données définitives;04/01/2012;15:00;5837;976;-;2;93;505;0;100;4161
PACA;Données définitives;04/01/2012;15:15;;;;;;;;;
PACA;Données définitives;04/01/2012;15:30;5814;959;-;2;67;518;0;100;4168
PACA;Données définitives;04/01/2012;15:45;;;;;;;;;
PACA;Données définitives;04/01/2012;16:00;5739;945;-;1;36;569;0;98;4090
PACA;Données définitives;04/01/2012;16:15;;;;;;;;;
PACA;Données définitives;04/01/2012;16:30;5746;979;-;0;17;647;0;101;4002
PACA;Données définitives;04/01/2012;16:45;;;;;;;;;
PACA;Données définitives;04/01/2012;17:00;5754;985;-;0;1;919;0;100;3747
PACA;Données définitives;04/01/2012;17:15;;;;;;;;;
PACA;Données définitives;04/01/2012;17:30;6059;974;-;0;0;1108;0;101;3875
PACA;Données définitives;04/01/2012;17:45;;;;;;;;;
PACA;Données définitives;04/01/2012;18:00;6215;971;-;0;0;1367;0;99;3778
PACA;Données définitives;04/01/2012;18:15;;;;;;;;;
PACA;Données définitives;04/01/2012;18:30;6336;993;-;0;0;1440;0;101;3802
PACA;Données définitives;04/01/2012;18:45;;;;;;;;;
PACA;Données définitives;04/01/2012;19:00;6512;1005;-;0;0;1434;0;101;3972
PACA;Données définitives;04/01/2012;19:15;;;;;;;;;
PACA;Données définitives;04/01/2012;19:30;6524;1007;-;0;0;1410;0;100;4006
PACA;Données définitives;04/01/2012;19:45;;;;;;;;;
PACA;Données définitives;04/01/2012;20:00;6369;999;-;0;0;1210;0;101;4059
PACA;Données définitives;04/01/2012;20:15;;;;;;;;;
PACA;Données définitives;04/01/2012;20:30;6201;965;-;0;0;946;0;103;4187
PACA;Données définitives;04/01/2012;20:45;;;;;;;;;
PACA;Données définitives;04/01/2012;21:00;5969;955;-;2;0;831;0;101;4080
PACA;Données définitives;04/01/2012;21:15;;;;;;;;;
PACA;Données définitives;04/01/2012;21:30;5773;971;-;2;0;672;0;102;4027
PACA;Données définitives;04/01/2012;21:45;;;;;;;;;
PACA;Données définitives;04/01/2012;22:00;5593;956;-;3;0;631;0;100;3903
PACA;Données définitives;04/01/2012;22:15;;;;;;;;;
PACA;Données définitives;04/01/2012;22:30;5600;960;-;2;0;622;0;101;3915
PACA;Données définitives;04/01/2012;22:45;;;;;;;;;
PACA;Données définitives;04/01/2012;23:00;5668;960;-;3;0;621;0;100;3983
PACA;Données définitives;04/01/2012;23:15;;;;;;;;;
PACA;Données définitives;04/01/2012;23:30;6212;621;-;2;0;549;0;102;4938
PACA;Données définitives;04/01/2012;23:45;;;;;;;;;
PACA;Données définitives;05/01/2012;00:00;5851;552;-;0;0;527;0;102;4669
PACA;Données définitives;05/01/2012;00:15;;;;;;;;;
PACA;Données définitives;05/01/2012;00:30;5644;385;-;1;0;554;0;102;4603
PACA;Données définitives;05/01/2012;00:45;;;;;;;;;
PACA;Données définitives;05/01/2012;01:00;5362;321;-;0;0;525;0;101;4414
PACA;Données définitives;05/01/2012;01:15;;;;;;;;;
PACA;Données définitives;05/01/2012;01:30;5292;133;-;0;0;426;0;101;4633
PACA;Données définitives;05/01/2012;01:45;;;;;;;;;
