Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques
Nouvelle-Aquitaine;Données définitives;01/01/2013;00:00;ND;ND;ND;ND;ND;ND;ND;ND;ND
Nouvelle-Aquitaine;Données définitives;01/01/2013;00:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;00:30;5464;240;4993;175;0;427;-;142;-518
Nouvelle-Aquitaine;Données définitives;01/01/2013;00:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;01:00;5422;241;4962;185;0;421;-;143;-537
Nouvelle-Aquitaine;Données définitives;01/01/2013;01:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;01:30;5514;247;5069;170;0;365;-;144;-489
Nouvelle-Aquitaine;Données définitives;01/01/2013;01:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;02:00;5443;242;5076;154;0;365;-;141;-541
Nouvelle-Aquitaine;Données définitives;01/01/2013;02:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;02:30;5516;241;5059;144;0;272;-;141;-345
Nouvelle-Aquitaine;Données définitives;01/01/2013;02:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;03:00;5156;243;5017;131;0;274;-;145;-658
Nouvelle-Aquitaine;Données définitives;01/01/2013;03:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;03:30;4970;248;4994;131;0;280;-;143;-831
Nouvelle-Aquitaine;Données définitives;01/01/2013;03:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;04:00;4736;247;5020;119;0;278;-;143;-1076
Nouvelle-Aquitaine;Données définitives;01/01/2013;04:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;04:30;4556;246;4208;99;0;273;-;145;-418
Nouvelle-Aquitaine;Données définitives;01/01/2013;04:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;05:00;4435;245;3375;98;0;268;-;143;298
Nouvelle-Aquitaine;Données définitives;01/01/2013;05:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;05:30;4500;245;3071;84;0;269;-;145;680
Nouvelle-Aquitaine;Données définitives;01/01/2013;05:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;06:00;4412;245;3077;86;0;272;-;143;581
Nouvelle-Aquitaine;Données définitives;01/01/2013;06:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;06:30;4440;246;3078;89;0;285;-;146;591
Nouvelle-Aquitaine;Données définitives;01/01/2013;06:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;07:00;4422;245;3078;85;0;289;-;144;575
Nouvelle-Aquitaine;Données définitives;01/01/2013;07:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;07:30;4454;244;3078;74;0;321;-;143;587
Nouvelle-Aquitaine;Données définitives;01/01/2013;07:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;08:00;4458;244;3076;72;0;323;-;142;597
Nouvelle-Aquitaine;Données définitives;01/01/2013;08:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;08:30;4384;240;3046;70;0;339;-;142;541
Nouvelle-Aquitaine;Données définitives;01/01/2013;08:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;09:00;4468;240;3248;63;0;353;-;141;418
Nouvelle-Aquitaine;Données définitives;01/01/2013;09:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;09:30;4548;238;3644;54;11;356;-;143;93
Nouvelle-Aquitaine;Données définitives;01/01/2013;09:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;10:00;4611;245;4081;51;36;432;-;141;-381
Nouvelle-Aquitaine;Données définitives;01/01/2013;10:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;10:30;4636;245;4105;46;69;417;-;140;-392
Nouvelle-Aquitaine;Données définitives;01/01/2013;10:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;11:00;4743;245;4266;42;101;425;-;143;-483
Nouvelle-Aquitaine;Données définitives;01/01/2013;11:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;11:30;4887;243;4412;45;123;399;-;143;-484
Nouvelle-Aquitaine;Données définitives;01/01/2013;11:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;12:00;4917;242;4583;39;126;390;-;142;-612
Nouvelle-Aquitaine;Données définitives;01/01/2013;12:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;12:30;5094;242;4726;41;124;388;-;142;-576
Nouvelle-Aquitaine;Données définitives;01/01/2013;12:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;13:00;5344;243;4841;39;171;471;-;140;-567
Nouvelle-Aquitaine;Données définitives;01/01/2013;13:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;13:30;5022;237;4935;48;121;482;-;140;-946
Nouvelle-Aquitaine;Données définitives;01/01/2013;13:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;14:00;5145;236;5217;46;156;324;-;141;-982
Nouvelle-Aquitaine;Données définitives;01/01/2013;14:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;14:30;4993;243;5419;42;140;332;-;138;-1327
Nouvelle-Aquitaine;Données définitives;01/01/2013;14:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;15:00;4654;243;5633;45;122;334;-;142;-1873
Nouvelle-Aquitaine;Données définitives;01/01/2013;15:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;15:30;4581;242;5644;44;95;334;-;139;-1923
Nouvelle-Aquitaine;Données définitives;01/01/2013;15:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;16:00;4486;242;5644;41;72;333;-;137;-1990
Nouvelle-Aquitaine;Données définitives;01/01/2013;16:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;16:30;4453;243;5648;37;39;334;-;132;-1987
Nouvelle-Aquitaine;Données définitives;01/01/2013;16:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;17:00;4467;243;5649;38;8;337;-;135;-1950
Nouvelle-Aquitaine;Données définitives;01/01/2013;17:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;17:30;4737;243;5673;41;0;336;-;135;-1696
Nouvelle-Aquitaine;Données définitives;01/01/2013;17:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;18:00;5124;246;5618;40;0;436;-;135;-1353
Nouvelle-Aquitaine;Données définitives;01/01/2013;18:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;18:30;5323;246;5641;44;0;459;-;135;-1207
Nouvelle-Aquitaine;Données définitives;01/01/2013;18:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;19:00;5467;248;5642;43;0;583;-;135;-1190
Nouvelle-Aquitaine;Données définitives;01/01/2013;19:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;19:30;5550;250;5641;41;0;594;-;136;-1116
Nouvelle-Aquitaine;Données définitives;01/01/2013;19:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;20:00;5616;250;5635;41;0;590;-;140;-1045
Nouvelle-Aquitaine;Données définitives;01/01/2013;20:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;20:30;5558;251;5620;42;0;589;-;141;-1090
Nouvelle-Aquitaine;Données définitives;01/01/2013;20:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;21:00;5484;252;5624;46;0;504;-;138;-1084
Nouvelle-Aquitaine;Données définitives;01/01/2013;21:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;21:30;5265;252;5591;50;0;421;-;136;-1190
Nouvelle-Aquitaine;Données définitives;01/01/2013;21:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;22:00;5153;253;5569;51;0;420;-;138;-1282
Nouvelle-Aquitaine;Données définitives;01/01/2013;22:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;22:30;5362;254;5568;49;0;405;-;140;-1059
Nouvelle-Aquitaine;Données définitives;01/01/2013;22:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;23:00;5683;254;5594;47;0;390;-;141;-750
Nouvelle-Aquitaine;Données définitives;01/01/2013;23:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2013;23:30;5487;254;5543;44;0;382;-;139;-882
Nouvelle-Aquitaine;Données définitives;01/01/2013;23:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;00:00;5449;255;5564;42;0;378;-;140;-935
Nouvelle-Aquitaine;Données définitives;02/01/2013;00:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;00:30;5456;255;5555;37;0;355;-;139;-891
Nouvelle-Aquitaine;Données définitives;02/01/2013;00:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;01:00;5224;256;5564;40;0;355;-;141;-1136
Nouvelle-Aquitaine;Données définitives;02/01/2013;01:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;01:30;5504;255;5588;39;0;353;-;140;-876
Nouvelle-Aquitaine;Données définitives;02/01/2013;01:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;02:00;5325;255;5558;40;0;349;-;138;-1021
Nouvelle-Aquitaine;Données définitives;02/01/2013;02:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;02:30;5428;256;5609;38;0;347;-;137;-965
Nouvelle-Aquitaine;Données définitives;02/01/2013;02:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;03:00;5173;255;5538;36;0;347;-;139;-1144
Nouvelle-Aquitaine;Données définitives;02/01/2013;03:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;03:30;5043;255;5670;37;0;335;-;138;-1397
Nouvelle-Aquitaine;Données définitives;02/01/2013;03:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;04:00;4932;256;5747;33;0;340;-;138;-1586
Nouvelle-Aquitaine;Données définitives;02/01/2013;04:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;04:30;5036;245;5831;35;0;348;-;137;-1564
Nouvelle-Aquitaine;Données définitives;02/01/2013;04:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;05:00;4923;244;5892;34;0;354;-;133;-1737
Nouvelle-Aquitaine;Données définitives;02/01/2013;05:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;05:30;5164;253;6139;34;0;351;-;135;-1753
Nouvelle-Aquitaine;Données définitives;02/01/2013;05:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;06:00;5241;255;6255;36;0;350;-;135;-1793
Nouvelle-Aquitaine;Données définitives;02/01/2013;06:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;06:30;5604;253;6248;37;0;465;-;131;-1534
Nouvelle-Aquitaine;Données définitives;02/01/2013;06:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;07:00;5717;251;6353;36;0;474;-;133;-1536
Nouvelle-Aquitaine;Données définitives;02/01/2013;07:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;07:30;5941;251;6338;34;0;528;-;129;-1346
Nouvelle-Aquitaine;Données définitives;02/01/2013;07:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;08:00;6175;250;6375;31;0;658;-;131;-1275
Nouvelle-Aquitaine;Données définitives;02/01/2013;08:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;08:30;6364;248;6349;29;0;855;-;132;-1254
Nouvelle-Aquitaine;Données définitives;02/01/2013;08:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;09:00;6433;259;6345;26;4;910;-;133;-1253
Nouvelle-Aquitaine;Données définitives;02/01/2013;09:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;09:30;6532;259;6359;20;38;954;-;131;-1236
Nouvelle-Aquitaine;Données définitives;02/01/2013;09:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;10:00;6593;261;6366;15;79;954;-;133;-1223
Nouvelle-Aquitaine;Données définitives;02/01/2013;10:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;10:30;6618;259;6356;14;128;949;-;129;-1222
Nouvelle-Aquitaine;Données définitives;02/01/2013;10:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;11:00;6645;259;6427;12;180;956;-;129;-1326
Nouvelle-Aquitaine;Données définitives;02/01/2013;11:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;11:30;6722;259;6539;16;234;898;-;134;-1364
Nouvelle-Aquitaine;Données définitives;02/01/2013;11:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;12:00;6724;258;6573;14;258;892;-;134;-1411
Nouvelle-Aquitaine;Données définitives;02/01/2013;12:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;12:30;6634;257;6591;10;288;887;-;130;-1536
Nouvelle-Aquitaine;Données définitives;02/01/2013;12:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;13:00;6720;257;6582;10;295;883;-;133;-1445
Nouvelle-Aquitaine;Données définitives;02/01/2013;13:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;13:30;6560;255;6610;8;302;875;-;135;-1631
Nouvelle-Aquitaine;Données définitives;02/01/2013;13:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;14:00;6543;256;6634;8;266;841;-;136;-1604
Nouvelle-Aquitaine;Données définitives;02/01/2013;14:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;14:30;6477;254;6639;7;257;724;-;136;-1546
Nouvelle-Aquitaine;Données définitives;02/01/2013;14:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;15:00;6130;254;6671;8;224;390;-;134;-1557
Nouvelle-Aquitaine;Données définitives;02/01/2013;15:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;15:30;5988;249;6681;7;169;396;-;133;-1654
Nouvelle-Aquitaine;Données définitives;02/01/2013;15:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;16:00;5850;253;6686;7;144;397;-;135;-1778
Nouvelle-Aquitaine;Données définitives;02/01/2013;16:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;16:30;5807;255;6676;7;81;757;-;137;-2111
Nouvelle-Aquitaine;Données définitives;02/01/2013;16:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;17:00;5809;257;6673;6;27;798;-;136;-2095
Nouvelle-Aquitaine;Données définitives;02/01/2013;17:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;17:30;5919;258;6681;7;1;927;-;136;-2093
Nouvelle-Aquitaine;Données définitives;02/01/2013;17:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;18:00;6343;258;6678;8;0;1144;-;133;-1880
Nouvelle-Aquitaine;Données définitives;02/01/2013;18:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;18:30;6658;258;6690;8;0;1140;-;134;-1575
Nouvelle-Aquitaine;Données définitives;02/01/2013;18:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;19:00;6734;259;6695;8;0;1150;-;135;-1516
Nouvelle-Aquitaine;Données définitives;02/01/2013;19:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;19:30;6808;259;6694;9;0;1155;-;137;-1448
Nouvelle-Aquitaine;Données définitives;02/01/2013;19:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;20:00;6746;260;6692;11;0;1037;-;136;-1393
Nouvelle-Aquitaine;Données définitives;02/01/2013;20:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;20:30;6561;259;6628;13;0;912;-;136;-1390
Nouvelle-Aquitaine;Données définitives;02/01/2013;20:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;21:00;6361;260;6618;16;0;725;-;134;-1396
Nouvelle-Aquitaine;Données définitives;02/01/2013;21:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;21:30;6084;260;6628;19;0;470;-;138;-1436
Nouvelle-Aquitaine;Données définitives;02/01/2013;21:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;22:00;5948;260;6605;21;0;468;-;134;-1543
Nouvelle-Aquitaine;Données définitives;02/01/2013;22:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;22:30;6039;260;6622;21;0;466;-;136;-1469
Nouvelle-Aquitaine;Données définitives;02/01/2013;22:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;23:00;6273;260;6611;22;0;687;-;135;-1445
Nouvelle-Aquitaine;Données définitives;02/01/2013;23:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2013;23:30;6103;259;6633;24;0;825;-;134;-1776
Nouvelle-Aquitaine;Données définitives;02/01/2013;23:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;00:00;6114;259;6627;27;0;818;-;132;-1750
Nouvelle-Aquitaine;Données définitives;03/01/2013;00:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;00:30;6042;259;6644;25;0;702;-;135;-1726
Nouvelle-Aquitaine;Données définitives;03/01/2013;00:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;01:00;5923;259;6619;29;0;440;-;135;-1564
Nouvelle-Aquitaine;Données définitives;03/01/2013;01:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;01:30;6086;260;6637;27;0;436;-;136;-1413
Nouvelle-Aquitaine;Données définitives;03/01/2013;01:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;02:00;5973;259;6607;27;0;437;-;135;-1496
Nouvelle-Aquitaine;Données définitives;03/01/2013;02:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;02:30;5998;259;6619;25;0;431;-;138;-1477
Nouvelle-Aquitaine;Données définitives;03/01/2013;02:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;03:00;5688;259;6626;25;0;348;-;142;-1716
Nouvelle-Aquitaine;Données définitives;03/01/2013;03:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;03:30;5478;261;6614;25;0;343;-;142;-1912
Nouvelle-Aquitaine;Données définitives;03/01/2013;03:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;04:00;5379;260;6643;25;0;343;-;139;-2035
Nouvelle-Aquitaine;Données définitives;03/01/2013;04:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;04:30;5358;260;6690;25;0;344;-;138;-2101
Nouvelle-Aquitaine;Données définitives;03/01/2013;04:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;05:00;5304;259;6694;25;0;340;-;137;-2155
Nouvelle-Aquitaine;Données définitives;03/01/2013;05:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;05:30;5471;259;6694;27;0;343;-;136;-1991
Nouvelle-Aquitaine;Données définitives;03/01/2013;05:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;06:00;5608;260;6692;31;0;344;-;136;-1858
Nouvelle-Aquitaine;Données définitives;03/01/2013;06:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;06:30;5896;260;6701;30;0;349;-;137;-1585
Nouvelle-Aquitaine;Données définitives;03/01/2013;06:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;07:00;6076;259;6702;33;0;436;-;136;-1491
Nouvelle-Aquitaine;Données définitives;03/01/2013;07:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;07:30;6339;260;6705;36;0;575;-;136;-1377
Nouvelle-Aquitaine;Données définitives;03/01/2013;07:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;08:00;6453;263;6706;35;0;632;-;133;-1319
Nouvelle-Aquitaine;Données définitives;03/01/2013;08:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;08:30;6556;260;6704;33;0;770;-;133;-1348
Nouvelle-Aquitaine;Données définitives;03/01/2013;08:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;09:00;6573;261;6705;29;1;838;-;132;-1399
Nouvelle-Aquitaine;Données définitives;03/01/2013;09:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;09:30;6645;261;6705;26;12;942;-;135;-1442
Nouvelle-Aquitaine;Données définitives;03/01/2013;09:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;10:00;6735;255;6703;24;32;919;-;135;-1341
Nouvelle-Aquitaine;Données définitives;03/01/2013;10:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;10:30;6771;261;6704;20;54;901;-;134;-1310
Nouvelle-Aquitaine;Données définitives;03/01/2013;10:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;11:00;6734;261;6702;21;82;878;-;135;-1350
Nouvelle-Aquitaine;Données définitives;03/01/2013;11:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;11:30;6723;264;6701;20;105;857;-;134;-1365
Nouvelle-Aquitaine;Données définitives;03/01/2013;11:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;12:00;6823;260;6704;28;129;865;-;137;-1306
Nouvelle-Aquitaine;Données définitives;03/01/2013;12:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;12:30;6816;259;6702;31;150;874;-;135;-1342
Nouvelle-Aquitaine;Données définitives;03/01/2013;12:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;13:00;6933;250;6701;27;146;860;-;135;-1192
Nouvelle-Aquitaine;Données définitives;03/01/2013;13:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;13:30;6715;252;6700;23;154;780;-;136;-1333
Nouvelle-Aquitaine;Données définitives;03/01/2013;13:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;14:00;6771;255;6698;21;140;763;-;139;-1249
Nouvelle-Aquitaine;Données définitives;03/01/2013;14:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;14:30;6776;258;6698;18;146;781;-;137;-1268
Nouvelle-Aquitaine;Données définitives;03/01/2013;14:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;15:00;6381;257;6697;16;133;737;-;134;-1597
Nouvelle-Aquitaine;Données définitives;03/01/2013;15:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;15:30;6233;253;6694;14;114;722;-;133;-1705
Nouvelle-Aquitaine;Données définitives;03/01/2013;15:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;16:00;6016;257;6696;11;79;659;-;135;-1828
Nouvelle-Aquitaine;Données définitives;03/01/2013;16:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;16:30;6006;257;6695;11;51;717;-;134;-1866
Nouvelle-Aquitaine;Données définitives;03/01/2013;16:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;17:00;5983;258;6695;12;15;927;-;137;-2069
Nouvelle-Aquitaine;Données définitives;03/01/2013;17:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;17:30;6120;260;6695;10;0;974;-;135;-1960
Nouvelle-Aquitaine;Données définitives;03/01/2013;17:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;18:00;6461;259;6697;9;0;1041;-;135;-1684
Nouvelle-Aquitaine;Données définitives;03/01/2013;18:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;18:30;6694;258;6696;9;0;1054;-;136;-1462
Nouvelle-Aquitaine;Données définitives;03/01/2013;18:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;19:00;6781;259;6696;8;0;1115;-;134;-1436
Nouvelle-Aquitaine;Données définitives;03/01/2013;19:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;19:30;6767;257;6693;9;0;1117;-;136;-1448
Nouvelle-Aquitaine;Données définitives;03/01/2013;19:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;20:00;6584;257;6696;7;0;1041;-;136;-1558
Nouvelle-Aquitaine;Données définitives;03/01/2013;20:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;20:30;6358;257;6694;7;0;853;-;136;-1591
Nouvelle-Aquitaine;Données définitives;03/01/2013;20:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;21:00;6193;255;6692;7;0;565;-;136;-1467
Nouvelle-Aquitaine;Données définitives;03/01/2013;21:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;21:30;5902;254;6691;6;0;511;-;135;-1701
Nouvelle-Aquitaine;Données définitives;03/01/2013;21:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;22:00;5745;255;6692;6;0;498;-;135;-1845
Nouvelle-Aquitaine;Données définitives;03/01/2013;22:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;22:30;5938;256;6695;6;0;623;-;138;-1783
Nouvelle-Aquitaine;Données définitives;03/01/2013;22:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;23:00;6170;255;6695;4;0;645;-;141;-1575
Nouvelle-Aquitaine;Données définitives;03/01/2013;23:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2013;23:30;5920;256;6695;3;0;542;-;139;-1720
Nouvelle-Aquitaine;Données définitives;03/01/2013;23:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;04/01/2013;00:00;5936;255;6698;3;0;510;-;137;-1672
Nouvelle-Aquitaine;Données définitives;04/01/2013;00:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;04/01/2013;00:30;5942;255;6696;2;0;440;-;137;-1592
Nouvelle-Aquitaine;Données définitives;04/01/2013;00:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;04/01/2013;01:00;5606;254;6696;3;0;457;-;137;-1947
Nouvelle-Aquitaine;Données définitives;04/01/2013;01:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;04/01/2013;01:30;5724;255;6607;3;0;491;-;137;-1773
Nouvelle-Aquitaine;Données définitives;04/01/2013;01:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;04/01/2013;02:00;5634;255;6595;2;0;487;-;137;-1847
Nouvelle-Aquitaine;Données définitives;04/01/2013;02:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;04/01/2013;02:30;5785;254;6619;3;0;391;-;137;-1624
Nouvelle-Aquitaine;Données définitives;04/01/2013;02:45;;;;;;;;;
