Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques
PACA;Données définitives;01/01/2013;00:00;ND;ND;ND;ND;ND;ND;ND;ND;ND
PACA;Données définitives;01/01/2013;00:15;;;;;;;;;
PACA;Données définitives;01/01/2013;00:30;5570;537;-;12;0;1412;0;58;3548
PACA;Données définitives;01/01/2013;00:45;;;;;;;;;
PACA;Données définitives;01/01/2013;01:00;5698;315;-;14;0;1371;0;58;3938
PACA;Données définitives;01/01/2013;01:15;;;;;;;;;
PACA;Données définitives;01/01/2013;01:30;5680;316;-;18;0;1207;0;56;4083
PACA;Données définitives;01/01/2013;01:45;;;;;;;;;
PACA;Données définitives;01/01/2013;02:00;5577;316;-;20;0;1205;0;58;3976
PACA;Données définitives;01/01/2013;02:15;;;;;;;;;
PACA;Données définitives;01/01/2013;02:30;5711;316;-;24;0;1147;0;59;4163
PACA;Données définitives;01/01/2013;02:45;;;;;;;;;
PACA;Données définitives;01/01/2013;03:00;5396;316;-;25;0;1021;0;58;3974
PACA;Données définitives;01/01/2013;03:15;;;;;;;;;
PACA;Données définitives;01/01/2013;03:30;5286;316;-;23;0;1018;0;59;3867
PACA;Données définitives;01/01/2013;03:45;;;;;;;;;
PACA;Données définitives;01/01/2013;04:00;4926;316;-;21;0;1028;0;34;3526
PACA;Données définitives;01/01/2013;04:15;;;;;;;;;
PACA;Données définitives;01/01/2013;04:30;4970;316;-;22;0;1027;0;35;3569
PACA;Données définitives;01/01/2013;04:45;;;;;;;;;
PACA;Données définitives;01/01/2013;05:00;4875;318;-;22;0;1049;0;35;3448
PACA;Données définitives;01/01/2013;05:15;;;;;;;;;
PACA;Données définitives;01/01/2013;05:30;4869;318;-;22;0;1183;0;36;3308
PACA;Données définitives;01/01/2013;05:45;;;;;;;;;
PACA;Données définitives;01/01/2013;06:00;4715;319;-;18;0;1202;0;37;3138
PACA;Données définitives;01/01/2013;06:15;;;;;;;;;
PACA;Données définitives;01/01/2013;06:30;4759;318;-;22;0;1240;0;34;3143
PACA;Données définitives;01/01/2013;06:45;;;;;;;;;
PACA;Données définitives;01/01/2013;07:00;4764;319;-;25;0;1139;0;34;3245
PACA;Données définitives;01/01/2013;07:15;;;;;;;;;
PACA;Données définitives;01/01/2013;07:30;4696;316;-;22;0;1193;0;32;3131
PACA;Données définitives;01/01/2013;07:45;;;;;;;;;
PACA;Données définitives;01/01/2013;08:00;4688;318;-;21;0;1151;0;32;3164
PACA;Données définitives;01/01/2013;08:15;;;;;;;;;
PACA;Données définitives;01/01/2013;08:30;4617;318;-;17;0;1121;-2;32;3129
PACA;Données définitives;01/01/2013;08:45;;;;;;;;;
PACA;Données définitives;01/01/2013;09:00;4761;319;-;6;3;1066;-2;33;3334
PACA;Données définitives;01/01/2013;09:15;;;;;;;;;
PACA;Données définitives;01/01/2013;09:30;4850;319;-;3;8;1232;0;31;3255
PACA;Données définitives;01/01/2013;09:45;;;;;;;;;
PACA;Données définitives;01/01/2013;10:00;5192;318;-;2;19;1347;0;33;3470
PACA;Données définitives;01/01/2013;10:15;;;;;;;;;
PACA;Données définitives;01/01/2013;10:30;5054;319;-;1;25;1396;0;34;3276
PACA;Données définitives;01/01/2013;10:45;;;;;;;;;
PACA;Données définitives;01/01/2013;11:00;5168;317;-;1;28;1307;0;34;3478
PACA;Données définitives;01/01/2013;11:15;;;;;;;;;
PACA;Données définitives;01/01/2013;11:30;5293;319;-;1;40;1328;0;33;3570
PACA;Données définitives;01/01/2013;11:45;;;;;;;;;
PACA;Données définitives;01/01/2013;12:00;5426;319;-;0;42;1345;0;34;3684
PACA;Données définitives;01/01/2013;12:15;;;;;;;;;
PACA;Données définitives;01/01/2013;12:30;5667;319;-;0;47;1613;0;36;3650
PACA;Données définitives;01/01/2013;12:45;;;;;;;;;
PACA;Données définitives;01/01/2013;13:00;5672;320;-;1;37;1618;0;36;3658
PACA;Données définitives;01/01/2013;13:15;;;;;;;;;
PACA;Données définitives;01/01/2013;13:30;5679;319;-;0;41;1482;0;36;3799
PACA;Données définitives;01/01/2013;13:45;;;;;;;;;
PACA;Données définitives;01/01/2013;14:00;5408;319;-;1;37;1255;0;35;3761
PACA;Données définitives;01/01/2013;14:15;;;;;;;;;
PACA;Données définitives;01/01/2013;14:30;5571;318;-;1;28;1153;0;36;4032
PACA;Données définitives;01/01/2013;14:45;;;;;;;;;
PACA;Données définitives;01/01/2013;15:00;5439;319;-;1;22;1102;0;36;3958
PACA;Données définitives;01/01/2013;15:15;;;;;;;;;
PACA;Données définitives;01/01/2013;15:30;5420;319;-;0;16;1105;0;35;3942
PACA;Données définitives;01/01/2013;15:45;;;;;;;;;
PACA;Données définitives;01/01/2013;16:00;5377;319;-;1;8;1120;0;34;3893
PACA;Données définitives;01/01/2013;16:15;;;;;;;;;
PACA;Données définitives;01/01/2013;16:30;5298;318;-;0;4;1232;0;35;3707
PACA;Données définitives;01/01/2013;16:45;;;;;;;;;
PACA;Données définitives;01/01/2013;17:00;5394;318;-;0;0;1247;0;34;3793
PACA;Données définitives;01/01/2013;17:15;;;;;;;;;
PACA;Données définitives;01/01/2013;17:30;5531;318;-;0;0;1304;0;36;3870
PACA;Données définitives;01/01/2013;17:45;;;;;;;;;
PACA;Données définitives;01/01/2013;18:00;6029;318;-;1;0;1436;0;35;4236
PACA;Données définitives;01/01/2013;18:15;;;;;;;;;
PACA;Données définitives;01/01/2013;18:30;5792;319;-;2;0;1474;0;37;3957
PACA;Données définitives;01/01/2013;18:45;;;;;;;;;
PACA;Données définitives;01/01/2013;19:00;5865;320;-;1;0;1678;0;37;3828
PACA;Données définitives;01/01/2013;19:15;;;;;;;;;
PACA;Données définitives;01/01/2013;19:30;5948;320;-;1;0;1740;0;37;3849
PACA;Données définitives;01/01/2013;19:45;;;;;;;;;
PACA;Données définitives;01/01/2013;20:00;5950;320;-;0;0;1775;0;36;3817
PACA;Données définitives;01/01/2013;20:15;;;;;;;;;
PACA;Données définitives;01/01/2013;20:30;5852;320;-;0;0;1733;0;36;3761
PACA;Données définitives;01/01/2013;20:45;;;;;;;;;
PACA;Données définitives;01/01/2013;21:00;5664;319;-;0;0;1585;0;38;3720
PACA;Données définitives;01/01/2013;21:15;;;;;;;;;
PACA;Données définitives;01/01/2013;21:30;5501;319;-;0;0;1361;0;37;3783
PACA;Données définitives;01/01/2013;21:45;;;;;;;;;
PACA;Données définitives;01/01/2013;22:00;5408;319;-;0;0;1372;0;36;3679
PACA;Données définitives;01/01/2013;22:15;;;;;;;;;
PACA;Données définitives;01/01/2013;22:30;5482;319;-;0;0;1345;0;37;3779
PACA;Données définitives;01/01/2013;22:45;;;;;;;;;
PACA;Données définitives;01/01/2013;23:00;5764;319;-;0;0;1474;0;37;3933
PACA;Données définitives;01/01/2013;23:15;;;;;;;;;
PACA;Données définitives;01/01/2013;23:30;6119;319;-;0;0;1315;0;37;4446
PACA;Données définitives;01/01/2013;23:45;;;;;;;;;
PACA;Données définitives;02/01/2013;00:00;5732;318;-;3;0;1365;0;38;4007
PACA;Données définitives;02/01/2013;00:15;;;;;;;;;
PACA;Données définitives;02/01/2013;00:30;5552;318;-;2;0;1405;0;37;3787
PACA;Données définitives;02/01/2013;00:45;;;;;;;;;
PACA;Données définitives;02/01/2013;01:00;5299;320;-;5;0;1400;0;37;3536
PACA;Données définitives;02/01/2013;01:15;;;;;;;;;
PACA;Données définitives;02/01/2013;01:30;5397;320;-;6;0;1380;0;38;3651
PACA;Données définitives;02/01/2013;01:45;;;;;;;;;
PACA;Données définitives;02/01/2013;02:00;5302;320;-;11;0;1160;0;38;3772
PACA;Données définitives;02/01/2013;02:15;;;;;;;;;
PACA;Données définitives;02/01/2013;02:30;5446;320;-;16;0;1019;0;38;4051
PACA;Données définitives;02/01/2013;02:45;;;;;;;;;
PACA;Données définitives;02/01/2013;03:00;5062;318;-;19;0;1023;0;38;3662
PACA;Données définitives;02/01/2013;03:15;;;;;;;;;
PACA;Données définitives;02/01/2013;03:30;4997;319;-;15;0;1039;0;37;3585
PACA;Données définitives;02/01/2013;03:45;;;;;;;;;
PACA;Données définitives;02/01/2013;04:00;4919;318;-;14;0;1036;-2;37;3514
PACA;Données définitives;02/01/2013;04:15;;;;;;;;;
PACA;Données définitives;02/01/2013;04:30;4863;319;-;15;0;1054;-2;37;3438
PACA;Données définitives;02/01/2013;04:45;;;;;;;;;
PACA;Données définitives;02/01/2013;05:00;4881;319;-;19;0;1107;-2;38;3398
PACA;Données définitives;02/01/2013;05:15;;;;;;;;;
PACA;Données définitives;02/01/2013;05:30;4947;319;-;24;0;1112;-2;37;3454
PACA;Données définitives;02/01/2013;05:45;;;;;;;;;
PACA;Données définitives;02/01/2013;06:00;5050;319;-;21;0;1116;-2;37;3557
PACA;Données définitives;02/01/2013;06:15;;;;;;;;;
PACA;Données définitives;02/01/2013;06:30;5228;318;-;24;0;1166;-2;35;3686
PACA;Données définitives;02/01/2013;06:45;;;;;;;;;
PACA;Données définitives;02/01/2013;07:00;5453;315;-;25;0;1279;0;36;3796
PACA;Données définitives;02/01/2013;07:15;;;;;;;;;
PACA;Données définitives;02/01/2013;07:30;5490;316;-;32;0;1313;0;31;3796
PACA;Données définitives;02/01/2013;07:45;;;;;;;;;
PACA;Données définitives;02/01/2013;08:00;5650;316;-;37;0;1399;0;35;3861
PACA;Données définitives;02/01/2013;08:15;;;;;;;;;
PACA;Données définitives;02/01/2013;08:30;5761;310;-;37;0;1416;0;35;3961
PACA;Données définitives;02/01/2013;08:45;;;;;;;;;
PACA;Données définitives;02/01/2013;09:00;5950;341;-;37;19;1421;0;35;4094
PACA;Données définitives;02/01/2013;09:15;;;;;;;;;
PACA;Données définitives;02/01/2013;09:30;6031;337;-;36;46;1591;0;35;3983
PACA;Données définitives;02/01/2013;09:45;;;;;;;;;
PACA;Données définitives;02/01/2013;10:00;6123;340;-;37;81;1652;0;34;3976
PACA;Données définitives;02/01/2013;10:15;;;;;;;;;
PACA;Données définitives;02/01/2013;10:30;6157;338;-;37;129;1717;0;36;3897
PACA;Données définitives;02/01/2013;10:45;;;;;;;;;
PACA;Données définitives;02/01/2013;11:00;6127;341;-;38;173;1764;0;35;3773
PACA;Données définitives;02/01/2013;11:15;;;;;;;;;
PACA;Données définitives;02/01/2013;11:30;6114;338;-;38;214;1836;0;35;3651
PACA;Données définitives;02/01/2013;11:45;;;;;;;;;
PACA;Données définitives;02/01/2013;12:00;6203;340;-;36;235;1811;0;35;3742
PACA;Données définitives;02/01/2013;12:15;;;;;;;;;
PACA;Données définitives;02/01/2013;12:30;6222;339;-;39;259;1877;0;36;3671
PACA;Données définitives;02/01/2013;12:45;;;;;;;;;
PACA;Données définitives;02/01/2013;13:00;6092;339;-;39;261;1876;0;36;3539
PACA;Données définitives;02/01/2013;13:15;;;;;;;;;
PACA;Données définitives;02/01/2013;13:30;6190;339;-;37;257;1664;0;35;3855
PACA;Données définitives;02/01/2013;13:45;;;;;;;;;
PACA;Données définitives;02/01/2013;14:00;6030;338;-;36;246;1522;0;36;3850
PACA;Données définitives;02/01/2013;14:15;;;;;;;;;
PACA;Données définitives;02/01/2013;14:30;6128;336;-;39;222;1381;0;36;4111
PACA;Données définitives;02/01/2013;14:45;;;;;;;;;
PACA;Données définitives;02/01/2013;15:00;5951;338;-;38;197;1340;0;35;4001
PACA;Données définitives;02/01/2013;15:15;;;;;;;;;
PACA;Données définitives;02/01/2013;15:30;5871;328;-;39;151;1335;0;35;3980
PACA;Données définitives;02/01/2013;15:45;;;;;;;;;
PACA;Données définitives;02/01/2013;16:00;5782;315;-;39;100;1339;0;35;3952
PACA;Données définitives;02/01/2013;16:15;;;;;;;;;
PACA;Données définitives;02/01/2013;16:30;5700;322;-;38;49;1486;0;36;3768
PACA;Données définitives;02/01/2013;16:45;;;;;;;;;
PACA;Données définitives;02/01/2013;17:00;5788;361;-;39;13;1547;0;35;3790
PACA;Données définitives;02/01/2013;17:15;;;;;;;;;
PACA;Données définitives;02/01/2013;17:30;6017;392;-;38;3;1788;0;36;3758
PACA;Données définitives;02/01/2013;17:45;;;;;;;;;
PACA;Données définitives;02/01/2013;18:00;6428;404;-;38;0;2018;0;36;3930
PACA;Données définitives;02/01/2013;18:15;;;;;;;;;
PACA;Données définitives;02/01/2013;18:30;6568;529;-;35;0;2098;0;36;3867
PACA;Données définitives;02/01/2013;18:45;;;;;;;;;
PACA;Données définitives;02/01/2013;19:00;6721;559;-;37;0;2103;0;37;3984
PACA;Données définitives;02/01/2013;19:15;;;;;;;;;
PACA;Données définitives;02/01/2013;19:30;6697;559;-;36;0;1997;0;35;4067
PACA;Données définitives;02/01/2013;19:45;;;;;;;;;
PACA;Données définitives;02/01/2013;20:00;6612;560;-;37;0;1801;0;35;4177
PACA;Données définitives;02/01/2013;20:15;;;;;;;;;
PACA;Données définitives;02/01/2013;20:30;6478;559;-;36;0;1809;0;36;4036
PACA;Données définitives;02/01/2013;20:45;;;;;;;;;
PACA;Données définitives;02/01/2013;21:00;6298;558;-;35;0;1527;0;36;4139
PACA;Données définitives;02/01/2013;21:15;;;;;;;;;
PACA;Données définitives;02/01/2013;21:30;6102;559;-;33;0;1297;0;36;4175
PACA;Données définitives;02/01/2013;21:45;;;;;;;;;
PACA;Données définitives;02/01/2013;22:00;5993;560;-;31;0;1226;0;34;4140
PACA;Données définitives;02/01/2013;22:15;;;;;;;;;
PACA;Données définitives;02/01/2013;22:30;6038;560;-;28;0;1224;0;34;4190
PACA;Données définitives;02/01/2013;22:45;;;;;;;;;
PACA;Données définitives;02/01/2013;23:00;6069;559;-;28;0;1418;0;33;4028
PACA;Données définitives;02/01/2013;23:15;;;;;;;;;
PACA;Données définitives;02/01/2013;23:30;6555;559;-;25;0;1427;0;34;4507
PACA;Données définitives;02/01/2013;23:45;;;;;;;;;
PACA;Données définitives;03/01/2013;00:00;6281;559;-;21;0;1312;0;35;4351
PACA;Données définitives;03/01/2013;00:15;;;;;;;;;
PACA;Données définitives;03/01/2013;00:30;5934;357;-;19;0;1343;0;35;4178
PACA;Données définitives;03/01/2013;00:45;;;;;;;;;
PACA;Données définitives;03/01/2013;01:00;5673;314;-;19;0;1304;0;35;4000
PACA;Données définitives;03/01/2013;01:15;;;;;;;;;
PACA;Données définitives;03/01/2013;01:30;5762;316;-;17;0;1166;0;34;4227
PACA;Données définitives;03/01/2013;01:45;;;;;;;;;
PACA;Données définitives;03/01/2013;02:00;5610;315;-;17;0;1167;0;34;4074
PACA;Données définitives;03/01/2013;02:15;;;;;;;;;
PACA;Données définitives;03/01/2013;02:30;5819;316;-;15;0;1165;0;35;4287
PACA;Données définitives;03/01/2013;02:45;;;;;;;;;
PACA;Données définitives;03/01/2013;03:00;5540;316;-;13;0;1117;0;35;4057
PACA;Données définitives;03/01/2013;03:15;;;;;;;;;
PACA;Données définitives;03/01/2013;03:30;5427;316;-;14;0;1079;0;34;3982
PACA;Données définitives;03/01/2013;03:45;;;;;;;;;
PACA;Données définitives;03/01/2013;04:00;5281;317;-;13;0;1087;0;34;3829
PACA;Données définitives;03/01/2013;04:15;;;;;;;;;
PACA;Données définitives;03/01/2013;04:30;5257;317;-;13;0;1091;0;31;3803
PACA;Données définitives;03/01/2013;04:45;;;;;;;;;
PACA;Données définitives;03/01/2013;05:00;5234;317;-;10;0;1108;0;33;3764
PACA;Données définitives;03/01/2013;05:15;;;;;;;;;
PACA;Données définitives;03/01/2013;05:30;5295;315;-;12;0;1103;0;35;3829
PACA;Données définitives;03/01/2013;05:45;;;;;;;;;
PACA;Données définitives;03/01/2013;06:00;5348;319;-;13;0;1061;0;35;3918
PACA;Données définitives;03/01/2013;06:15;;;;;;;;;
PACA;Données définitives;03/01/2013;06:30;5578;310;-;9;0;1168;0;33;4056
PACA;Données définitives;03/01/2013;06:45;;;;;;;;;
PACA;Données définitives;03/01/2013;07:00;5812;512;-;9;0;1189;0;34;4066
PACA;Données définitives;03/01/2013;07:15;;;;;;;;;
PACA;Données définitives;03/01/2013;07:30;5888;542;-;8;0;1344;0;32;3959
PACA;Données définitives;03/01/2013;07:45;;;;;;;;;
PACA;Données définitives;03/01/2013;08:00;6023;570;-;9;0;1477;0;31;3934
PACA;Données définitives;03/01/2013;08:15;;;;;;;;;
PACA;Données définitives;03/01/2013;08:30;6062;578;-;7;1;1529;0;30;3914
PACA;Données définitives;03/01/2013;08:45;;;;;;;;;
PACA;Données définitives;03/01/2013;09:00;6153;576;-;7;28;1619;0;42;3878
PACA;Données définitives;03/01/2013;09:15;;;;;;;;;
PACA;Données définitives;03/01/2013;09:30;6208;604;-;8;71;1632;0;46;3844
PACA;Données définitives;03/01/2013;09:45;;;;;;;;;
PACA;Données définitives;03/01/2013;10:00;6237;603;-;6;121;1623;0;52;3828
PACA;Données définitives;03/01/2013;10:15;;;;;;;;;
PACA;Données définitives;03/01/2013;10:30;6187;603;-;5;171;1707;0;47;3651
PACA;Données définitives;03/01/2013;10:45;;;;;;;;;
PACA;Données définitives;03/01/2013;11:00;6130;602;-;5;210;1771;0;49;3491
PACA;Données définitives;03/01/2013;11:15;;;;;;;;;
PACA;Données définitives;03/01/2013;11:30;6150;601;-;10;241;1959;0;52;3284
PACA;Données définitives;03/01/2013;11:45;;;;;;;;;
PACA;Données définitives;03/01/2013;12:00;6161;603;-;10;267;1979;0;56;3244
PACA;Données définitives;03/01/2013;12:15;;;;;;;;;
PACA;Données définitives;03/01/2013;12:30;6159;595;-;13;281;1971;0;57;3239
PACA;Données définitives;03/01/2013;12:45;;;;;;;;;
PACA;Données définitives;03/01/2013;13:00;6002;594;-;15;285;1971;0;58;3076
PACA;Données définitives;03/01/2013;13:15;;;;;;;;;
PACA;Données définitives;03/01/2013;13:30;6063;594;-;12;279;1877;0;58;3240
PACA;Données définitives;03/01/2013;13:45;;;;;;;;;
PACA;Données définitives;03/01/2013;14:00;5923;594;-;12;264;1807;0;57;3186
PACA;Données définitives;03/01/2013;14:15;;;;;;;;;
PACA;Données définitives;03/01/2013;14:30;5951;585;-;13;236;1663;0;59;3392
PACA;Données définitives;03/01/2013;14:45;;;;;;;;;
PACA;Données définitives;03/01/2013;15:00;5840;579;-;14;201;1472;0;59;3513
PACA;Données définitives;03/01/2013;15:15;;;;;;;;;
PACA;Données définitives;03/01/2013;15:30;5725;582;-;13;156;1492;0;60;3420
PACA;Données définitives;03/01/2013;15:45;;;;;;;;;
PACA;Données définitives;03/01/2013;16:00;5680;581;-;13;103;1490;0;61;3430
PACA;Données définitives;03/01/2013;16:15;;;;;;;;;
PACA;Données définitives;03/01/2013;16:30;5645;581;-;12;52;1492;0;61;3444
PACA;Données définitives;03/01/2013;16:45;;;;;;;;;
PACA;Données définitives;03/01/2013;17:00;5709;596;-;13;14;1532;0;63;3490
PACA;Données définitives;03/01/2013;17:15;;;;;;;;;
PACA;Données définitives;03/01/2013;17:30;5955;606;-;17;3;1689;0;62;3575
PACA;Données définitives;03/01/2013;17:45;;;;;;;;;
PACA;Données définitives;03/01/2013;18:00;6369;605;-;20;0;1847;0;62;3832
PACA;Données définitives;03/01/2013;18:15;;;;;;;;;
PACA;Données définitives;03/01/2013;18:30;6488;606;-;18;0;1899;0;62;3901
PACA;Données définitives;03/01/2013;18:45;;;;;;;;;
PACA;Données définitives;03/01/2013;19:00;6688;608;-;17;0;2016;0;64;3982
PACA;Données définitives;03/01/2013;19:15;;;;;;;;;
PACA;Données définitives;03/01/2013;19:30;6776;606;-;21;0;2016;0;63;4068
PACA;Données définitives;03/01/2013;19:45;;;;;;;;;
PACA;Données définitives;03/01/2013;20:00;6618;606;-;17;0;1966;0;62;3964
PACA;Données définitives;03/01/2013;20:15;;;;;;;;;
PACA;Données définitives;03/01/2013;20:30;6423;608;-;13;0;1743;0;63;3994
PACA;Données définitives;03/01/2013;20:45;;;;;;;;;
PACA;Données définitives;03/01/2013;21:00;6272;599;-;18;0;1518;0;63;4072
PACA;Données définitives;03/01/2013;21:15;;;;;;;;;
PACA;Données définitives;03/01/2013;21:30;6005;587;-;18;0;1324;0;64;4011
PACA;Données définitives;03/01/2013;21:45;;;;;;;;;
PACA;Données définitives;03/01/2013;22:00;5887;587;-;15;0;1303;0;63;3916
PACA;Données définitives;03/01/2013;22:15;;;;;;;;;
PACA;Données définitives;03/01/2013;22:30;5931;586;-;13;0;1300;0;61;3968
PACA;Données définitives;03/01/2013;22:45;;;;;;;;;
PACA;Données définitives;03/01/2013;23:00;6000;586;-;9;0;1400;0;63;3939
PACA;Données définitives;03/01/2013;23:15;;;;;;;;;
PACA;Données définitives;03/01/2013;23:30;6367;586;-;11;0;1394;0;63;4312
PACA;Données définitives;03/01/2013;23:45;;;;;;;;;
PACA;Données définitives;04/01/2013;00:00;6336;587;-;11;0;1321;0;64;4351
PACA;Données définitives;04/01/2013;00:15;;;;;;;;;
PACA;Données définitives;04/01/2013;00:30;5986;339;-;13;0;1061;0;64;4507
PACA;Données définitives;04/01/2013;00:45;;;;;;;;;
PACA;Données définitives;04/01/2013;01:00;5691;340;-;15;0;1028;0;64;4242
PACA;Données définitives;04/01/2013;01:15;;;;;;;;;
PACA;Données définitives;04/01/2013;01:30;5730;342;-;15;0;1009;0;64;4297
PACA;Données définitives;04/01/2013;01:45;;;;;;;;;
PACA;Données définitives;04/01/2013;02:00;5631;343;-;11;0;1016;0;63;4196
PACA;Données définitives;04/01/2013;02:15;;;;;;;;;
PACA;Données définitives;04/01/2013;02:30;5844;339;-;13;0;1036;0;63;4391
PACA;Données définitives;04/01/2013;02:45;;;;;;;;;
PACA;Données définitives;04/01/2013;03:00;5561;339;-;14;0;1027;0;65;4114
PACA;Données définitives;04/01/2013;03:15;;;;;;;;;
PACA;Données définitives;04/01/2013;03:30;5430;343;-;14;0;1029;0;64;3978
PACA;Données définitives;04/01/2013;03:45;;;;;;;;;
PACA;Données définitives;04/01/2013;04:00;5350;342;-;14;0;1029;0;66;3897
PACA;Données définitives;04/01/2013;04:15;;;;;;;;;
PACA;Données définitives;04/01/2013;04:30;5290;343;-;15;0;1024;0;64;3842
PACA;Données définitives;04/01/2013;04:45;;;;;;;;;
PACA;Données définitives;04/01/2013;05:00;5276;343;-;17;0;1017;0;64;3833
PACA;Données définitives;04/01/2013;05:15;;;;;;;;;
PACA;Données définitives;04/01/2013;05:30;5352;342;-;18;0;1015;0;63;3912
PACA;Données définitives;04/01/2013;05:45;;;;;;;;;
PACA;Données définitives;04/01/2013;06:00;5491;341;-;19;0;1011;0;64;4054
PACA;Données définitives;04/01/2013;06:15;;;;;;;;;
PACA;Données définitives;04/01/2013;06:30;5600;341;-;18;0;1093;0;62;4084
PACA;Données définitives;04/01/2013;06:45;;;;;;;;;
PACA;Données définitives;04/01/2013;07:00;5790;341;-;17;0;1175;0;63;4192
PACA;Données définitives;04/01/2013;07:15;;;;;;;;;
PACA;Données définitives;04/01/2013;07:30;5877;362;-;17;0;1317;0;60;4118
PACA;Données définitives;04/01/2013;07:45;;;;;;;;;
PACA;Données définitives;04/01/2013;08:00;6092;363;-;15;0;1396;0;61;4255
PACA;Données définitives;04/01/2013;08:15;;;;;;;;;
PACA;Données définitives;04/01/2013;08:30;6052;364;-;17;2;1525;0;61;4081
PACA;Données définitives;04/01/2013;08:45;;;;;;;;;
PACA;Données définitives;04/01/2013;09:00;6351;362;-;21;18;1660;0;62;4225
PACA;Données définitives;04/01/2013;09:15;;;;;;;;;
PACA;Données définitives;04/01/2013;09:30;6281;362;-;20;42;1822;0;61;3970
PACA;Données définitives;04/01/2013;09:45;;;;;;;;;
PACA;Données définitives;04/01/2013;10:00;6589;373;-;22;63;1834;0;60;4235
PACA;Données définitives;04/01/2013;10:15;;;;;;;;;
PACA;Données définitives;04/01/2013;10:30;6399;379;-;25;86;1772;0;60;4075
PACA;Données définitives;04/01/2013;10:45;;;;;;;;;
PACA;Données définitives;04/01/2013;11:00;6346;371;-;25;123;1824;0;58;3943
PACA;Données définitives;04/01/2013;11:15;;;;;;;;;
PACA;Données définitives;04/01/2013;11:30;6305;361;-;20;189;1890;0;61;3781
PACA;Données définitives;04/01/2013;11:45;;;;;;;;;
PACA;Données définitives;04/01/2013;12:00;6292;361;-;29;212;1896;0;62;3729
PACA;Données définitives;04/01/2013;12:15;;;;;;;;;
PACA;Données définitives;04/01/2013;12:30;6312;361;-;30;250;1956;0;63;3649
PACA;Données définitives;04/01/2013;12:45;;;;;;;;;
PACA;Données définitives;04/01/2013;13:00;6130;361;-;31;266;1998;0;61;3410
PACA;Données définitives;04/01/2013;13:15;;;;;;;;;
PACA;Données définitives;04/01/2013;13:30;6154;337;-;29;274;1804;0;64;3642
PACA;Données définitives;04/01/2013;13:45;;;;;;;;;
PACA;Données définitives;04/01/2013;14:00;6003;334;-;28;261;1613;0;58;3706
PACA;Données définitives;04/01/2013;14:15;;;;;;;;;
PACA;Données définitives;04/01/2013;14:30;6036;335;-;28;239;1489;0;60;3883
PACA;Données définitives;04/01/2013;14:45;;;;;;;;;
PACA;Données définitives;04/01/2013;15:00;5878;333;-;29;205;1354;0;60;3894
PACA;Données définitives;04/01/2013;15:15;;;;;;;;;
PACA;Données définitives;04/01/2013;15:30;5743;336;-;25;159;1302;0;62;3857
PACA;Données définitives;04/01/2013;15:45;;;;;;;;;
PACA;Données définitives;04/01/2013;16:00;5696;335;-;25;107;1311;0;60;3854
PACA;Données définitives;04/01/2013;16:15;;;;;;;;;
PACA;Données définitives;04/01/2013;16:30;5628;334;-;21;56;1359;0;62;3794
PACA;Données définitives;04/01/2013;16:45;;;;;;;;;
PACA;Données définitives;04/01/2013;17:00;5750;349;-;22;15;1385;0;64;3912
PACA;Données définitives;04/01/2013;17:15;;;;;;;;;
PACA;Données définitives;04/01/2013;17:30;5979;354;-;18;3;1611;0;63;3927
PACA;Données définitives;04/01/2013;17:45;;;;;;;;;
PACA;Données définitives;04/01/2013;18:00;6321;355;-;19;0;1823;0;62;4059
PACA;Données définitives;04/01/2013;18:15;;;;;;;;;
PACA;Données définitives;04/01/2013;18:30;6466;355;-;21;0;1908;0;58;4122
PACA;Données définitives;04/01/2013;18:45;;;;;;;;;
PACA;Données définitives;04/01/2013;19:00;6595;383;-;21;0;2003;0;60;4126
PACA;Données définitives;04/01/2013;19:15;;;;;;;;;
PACA;Données définitives;04/01/2013;19:30;6542;383;-;24;0;1929;0;63;4141
PACA;Données définitives;04/01/2013;19:45;;;;;;;;;
PACA;Données définitives;04/01/2013;20:00;6472;374;-;27;0;1773;0;62;4235
PACA;Données définitives;04/01/2013;20:15;;;;;;;;;
PACA;Données définitives;04/01/2013;20:30;6264;364;-;26;0;1614;0;63;4194
PACA;Données définitives;04/01/2013;20:45;;;;;;;;;
PACA;Données définitives;04/01/2013;21:00;6088;364;-;24;0;1350;0;63;4286
PACA;Données définitives;04/01/2013;21:15;;;;;;;;;
PACA;Données définitives;04/01/2013;21:30;5893;361;-;32;0;1291;0;64;4142
PACA;Données définitives;04/01/2013;21:45;;;;;;;;;
PACA;Données définitives;04/01/2013;22:00;5784;339;-;36;0;1304;0;64;4039
PACA;Données définitives;04/01/2013;22:15;;;;;;;;;
PACA;Données définitives;04/01/2013;22:30;5810;339;-;31;0;1309;0;62;4067
PACA;Données définitives;04/01/2013;22:45;;;;;;;;;
PACA;Données définitives;04/01/2013;23:00;5922;339;-;22;0;1304;0;63;4192
PACA;Données définitives;04/01/2013;23:15;;;;;;;;;
PACA;Données définitives;04/01/2013;23:30;6391;337;-;24;0;1378;0;64;4585
PACA;Données définitives;04/01/2013;23:45;;;;;;;;;
PACA;Données définitives;05/01/2013;00:00;6289;338;-;26;0;1340;0;63;4520
PACA;Données définitives;05/01/2013;00:15;;;;;;;;;
