Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques
Nouvelle-Aquitaine;Données définitives;01/01/2012;00:00;5570;118;6532;143;-1;82;-;184;-1488
Nouvelle-Aquitaine;Données définitives;01/01/2012;00:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;00:30;5663;129;6554;133;-1;79;-;185;-1415
Nouvelle-Aquitaine;Données définitives;01/01/2012;00:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;01:00;5595;130;6449;118;-1;70;-;184;-1354
Nouvelle-Aquitaine;Données définitives;01/01/2012;01:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;01:30;5636;130;6350;120;-1;71;-;187;-1222
Nouvelle-Aquitaine;Données définitives;01/01/2012;01:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;02:00;5492;134;6249;108;-1;69;-;186;-1254
Nouvelle-Aquitaine;Données définitives;01/01/2012;02:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;02:30;5547;134;6298;110;-1;69;-;186;-1250
Nouvelle-Aquitaine;Données définitives;01/01/2012;02:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;03:00;5249;134;6251;108;-1;67;-;186;-1496
Nouvelle-Aquitaine;Données définitives;01/01/2012;03:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;03:30;5082;133;6348;102;-1;67;-;187;-1755
Nouvelle-Aquitaine;Données définitives;01/01/2012;03:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;04:00;4832;133;6285;97;-1;66;-;189;-1939
Nouvelle-Aquitaine;Données définitives;01/01/2012;04:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;04:30;4775;134;6396;87;-1;70;-;189;-2100
Nouvelle-Aquitaine;Données définitives;01/01/2012;04:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;05:00;4730;134;6326;78;-1;71;-;188;-2066
Nouvelle-Aquitaine;Données définitives;01/01/2012;05:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;05:30;4741;134;6358;88;-1;70;-;191;-2099
Nouvelle-Aquitaine;Données définitives;01/01/2012;05:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;06:00;4778;134;6336;98;-1;69;-;187;-2045
Nouvelle-Aquitaine;Données définitives;01/01/2012;06:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;06:30;4838;134;6395;100;-1;73;-;189;-2052
Nouvelle-Aquitaine;Données définitives;01/01/2012;06:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;07:00;4843;134;6365;109;-1;76;-;190;-2028
Nouvelle-Aquitaine;Données définitives;01/01/2012;07:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;07:30;4843;131;6263;118;-1;72;-;190;-1931
Nouvelle-Aquitaine;Données définitives;01/01/2012;07:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;08:00;4918;132;6358;135;-1;83;-;191;-1981
Nouvelle-Aquitaine;Données définitives;01/01/2012;08:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;08:30;4821;133;6200;140;-1;148;-;187;-1986
Nouvelle-Aquitaine;Données définitives;01/01/2012;08:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;09:00;4797;134;6220;140;7;178;-;186;-2068
Nouvelle-Aquitaine;Données définitives;01/01/2012;09:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;09:30;4751;134;6298;151;63;239;-;188;-2322
Nouvelle-Aquitaine;Données définitives;01/01/2012;09:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;10:00;4798;133;6260;149;146;235;-;189;-2314
Nouvelle-Aquitaine;Données définitives;01/01/2012;10:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;10:30;4961;133;6306;162;270;237;-;183;-2330
Nouvelle-Aquitaine;Données définitives;01/01/2012;10:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;11:00;4960;134;6272;157;434;226;-;186;-2448
Nouvelle-Aquitaine;Données définitives;01/01/2012;11:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;11:30;4998;133;6267;157;534;158;-;187;-2438
Nouvelle-Aquitaine;Données définitives;01/01/2012;11:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;12:00;5020;133;6310;151;458;84;-;185;-2300
Nouvelle-Aquitaine;Données définitives;01/01/2012;12:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;12:30;5065;133;6286;146;528;78;-;183;-2288
Nouvelle-Aquitaine;Données définitives;01/01/2012;12:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;13:00;5279;134;6228;126;649;77;-;182;-2116
Nouvelle-Aquitaine;Données définitives;01/01/2012;13:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;13:30;5075;133;6200;147;677;68;-;185;-2336
Nouvelle-Aquitaine;Données définitives;01/01/2012;13:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;14:00;5044;133;6144;158;682;65;-;182;-2320
Nouvelle-Aquitaine;Données définitives;01/01/2012;14:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;14:30;4956;131;6208;167;600;64;-;183;-2398
Nouvelle-Aquitaine;Données définitives;01/01/2012;14:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;15:00;4602;131;6117;190;467;65;-;182;-2550
Nouvelle-Aquitaine;Données définitives;01/01/2012;15:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;15:30;4650;132;6269;220;374;66;-;183;-2593
Nouvelle-Aquitaine;Données définitives;01/01/2012;15:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;16:00;4464;132;6310;225;251;66;-;183;-2704
Nouvelle-Aquitaine;Données définitives;01/01/2012;16:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;16:30;4436;132;6174;269;97;69;-;184;-2489
Nouvelle-Aquitaine;Données définitives;01/01/2012;16:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;17:00;4562;132;6231;287;23;68;-;183;-2363
Nouvelle-Aquitaine;Données définitives;01/01/2012;17:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;17:30;4680;133;6190;293;-1;69;-;182;-2187
Nouvelle-Aquitaine;Données définitives;01/01/2012;17:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;18:00;4934;138;6354;303;-1;92;-;183;-2135
Nouvelle-Aquitaine;Données définitives;01/01/2012;18:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;18:30;5094;138;6342;313;-1;165;-;185;-2047
Nouvelle-Aquitaine;Données définitives;01/01/2012;18:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;19:00;5219;137;6360;317;-1;255;-;182;-2032
Nouvelle-Aquitaine;Données définitives;01/01/2012;19:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;19:30;5165;146;6350;305;-1;271;-;184;-2089
Nouvelle-Aquitaine;Données définitives;01/01/2012;19:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;20:00;5161;138;6359;309;-1;267;-;184;-2095
Nouvelle-Aquitaine;Données définitives;01/01/2012;20:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;20:30;5126;138;6293;304;-1;266;-;187;-2062
Nouvelle-Aquitaine;Données définitives;01/01/2012;20:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;21:00;4941;138;6126;341;-1;253;-;185;-2102
Nouvelle-Aquitaine;Données définitives;01/01/2012;21:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;21:30;4778;138;6315;325;-1;256;-;182;-2436
Nouvelle-Aquitaine;Données définitives;01/01/2012;21:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;22:00;4727;138;6199;357;-1;252;-;180;-2398
Nouvelle-Aquitaine;Données définitives;01/01/2012;22:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;22:30;4780;137;6163;359;-1;146;-;180;-2205
Nouvelle-Aquitaine;Données définitives;01/01/2012;22:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;23:00;5156;137;6190;359;-1;81;-;181;-1791
Nouvelle-Aquitaine;Données définitives;01/01/2012;23:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;01/01/2012;23:30;4959;137;6144;363;-1;77;-;179;-1940
Nouvelle-Aquitaine;Données définitives;01/01/2012;23:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;00:00;4892;137;6164;309;-1;77;-;179;-1973
Nouvelle-Aquitaine;Données définitives;02/01/2012;00:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;00:30;4966;137;6198;290;-1;76;-;178;-1912
Nouvelle-Aquitaine;Données définitives;02/01/2012;00:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;01:00;4768;138;6183;303;-1;76;-;180;-2111
Nouvelle-Aquitaine;Données définitives;02/01/2012;01:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;01:30;4967;137;6127;294;-1;77;-;181;-1848
Nouvelle-Aquitaine;Données définitives;02/01/2012;01:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;02:00;4767;128;5917;263;-1;76;-;181;-1797
Nouvelle-Aquitaine;Données définitives;02/01/2012;02:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;02:30;4625;128;5920;282;-1;76;-;183;-1964
Nouvelle-Aquitaine;Données définitives;02/01/2012;02:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;03:00;4409;128;5737;267;-1;143;-;184;-2048
Nouvelle-Aquitaine;Données définitives;02/01/2012;03:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;03:30;4388;128;5774;268;-1;145;-;183;-2111
Nouvelle-Aquitaine;Données définitives;02/01/2012;03:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;04:00;4216;128;5735;294;-1;69;-;176;-2187
Nouvelle-Aquitaine;Données définitives;02/01/2012;04:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;04:30;4099;128;5482;275;-1;68;-;183;-2036
Nouvelle-Aquitaine;Données définitives;02/01/2012;04:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;05:00;4144;138;5448;299;-1;66;-;180;-1987
Nouvelle-Aquitaine;Données définitives;02/01/2012;05:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;05:30;4198;139;5473;325;-1;66;-;182;-1986
Nouvelle-Aquitaine;Données définitives;02/01/2012;05:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;06:00;4269;141;5593;303;-1;67;-;177;-2011
Nouvelle-Aquitaine;Données définitives;02/01/2012;06:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;06:30;4478;142;5791;295;-1;71;-;178;-1999
Nouvelle-Aquitaine;Données définitives;02/01/2012;06:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;07:00;4475;144;6190;283;-1;71;-;172;-2384
Nouvelle-Aquitaine;Données définitives;02/01/2012;07:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;07:30;4621;148;6217;271;-1;78;-;170;-2262
Nouvelle-Aquitaine;Données définitives;02/01/2012;07:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;08:00;4714;149;6291;278;-1;80;-;170;-2253
Nouvelle-Aquitaine;Données définitives;02/01/2012;08:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;08:30;4739;149;6230;281;-1;82;-;173;-2175
Nouvelle-Aquitaine;Données définitives;02/01/2012;08:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;09:00;4779;149;6160;294;0;112;-;172;-2108
Nouvelle-Aquitaine;Données définitives;02/01/2012;09:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;09:30;5065;148;6561;326;15;186;-;169;-2340
Nouvelle-Aquitaine;Données définitives;02/01/2012;09:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;10:00;5061;145;6612;301;55;185;-;177;-2414
Nouvelle-Aquitaine;Données définitives;02/01/2012;10:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;10:30;5245;147;6634;301;137;177;-;176;-2326
Nouvelle-Aquitaine;Données définitives;02/01/2012;10:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;11:00;5268;148;6630;287;257;163;-;175;-2392
Nouvelle-Aquitaine;Données définitives;02/01/2012;11:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;11:30;5308;147;6663;283;324;174;-;175;-2458
Nouvelle-Aquitaine;Données définitives;02/01/2012;11:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;12:00;5396;152;6678;327;461;167;-;172;-2561
Nouvelle-Aquitaine;Données définitives;02/01/2012;12:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;12:30;5333;150;6612;319;584;154;-;182;-2668
Nouvelle-Aquitaine;Données définitives;02/01/2012;12:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;13:00;5652;154;6645;342;586;155;-;182;-2412
Nouvelle-Aquitaine;Données définitives;02/01/2012;13:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;13:30;5545;153;6523;327;620;144;-;183;-2404
Nouvelle-Aquitaine;Données définitives;02/01/2012;13:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;14:00;5468;153;6484;313;628;77;-;183;-2369
Nouvelle-Aquitaine;Données définitives;02/01/2012;14:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;14:30;5437;152;6536;348;449;74;-;186;-2307
Nouvelle-Aquitaine;Données définitives;02/01/2012;14:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;15:00;5064;153;6474;284;413;73;-;187;-2522
Nouvelle-Aquitaine;Données définitives;02/01/2012;15:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;15:30;5071;152;6581;274;312;74;-;189;-2511
Nouvelle-Aquitaine;Données définitives;02/01/2012;15:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;16:00;4934;154;6580;291;174;74;-;186;-2525
Nouvelle-Aquitaine;Données définitives;02/01/2012;16:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;16:30;4904;155;6553;268;106;76;-;183;-2436
Nouvelle-Aquitaine;Données définitives;02/01/2012;16:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;17:00;4880;152;6479;255;35;97;-;182;-2319
Nouvelle-Aquitaine;Données définitives;02/01/2012;17:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;17:30;5054;159;6476;267;1;218;-;181;-2247
Nouvelle-Aquitaine;Données définitives;02/01/2012;17:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;18:00;5424;162;6599;220;-1;243;-;179;-1977
Nouvelle-Aquitaine;Données définitives;02/01/2012;18:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;18:30;5670;157;6671;219;-1;274;-;177;-1828
Nouvelle-Aquitaine;Données définitives;02/01/2012;18:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;19:00;5736;155;6665;208;-1;264;-;174;-1729
Nouvelle-Aquitaine;Données définitives;02/01/2012;19:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;19:30;5702;154;6656;213;-1;266;-;179;-1765
Nouvelle-Aquitaine;Données définitives;02/01/2012;19:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;20:00;5687;154;6629;205;-1;266;-;185;-1751
Nouvelle-Aquitaine;Données définitives;02/01/2012;20:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;20:30;5609;156;6652;201;-1;153;-;180;-1731
Nouvelle-Aquitaine;Données définitives;02/01/2012;20:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;21:00;5448;163;6604;215;-1;149;-;184;-1866
Nouvelle-Aquitaine;Données définitives;02/01/2012;21:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;21:30;5286;163;6520;194;-1;99;-;184;-1872
Nouvelle-Aquitaine;Données définitives;02/01/2012;21:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;22:00;5185;163;6442;180;-1;95;-;182;-1875
Nouvelle-Aquitaine;Données définitives;02/01/2012;22:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;22:30;5246;162;6418;164;-1;90;-;182;-1769
Nouvelle-Aquitaine;Données définitives;02/01/2012;22:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;23:00;5552;160;6602;166;-1;94;-;182;-1651
Nouvelle-Aquitaine;Données définitives;02/01/2012;23:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;02/01/2012;23:30;5520;161;6608;157;-1;96;-;183;-1685
Nouvelle-Aquitaine;Données définitives;02/01/2012;23:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;00:00;5431;162;6639;143;-1;97;-;184;-1793
Nouvelle-Aquitaine;Données définitives;03/01/2012;00:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;00:30;5458;160;6385;143;-1;97;-;184;-1510
Nouvelle-Aquitaine;Données définitives;03/01/2012;00:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;01:00;5170;162;6334;144;-1;95;-;181;-1746
Nouvelle-Aquitaine;Données définitives;03/01/2012;01:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;01:30;5448;162;6509;157;-1;92;-;183;-1653
Nouvelle-Aquitaine;Données définitives;03/01/2012;01:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;02:00;5207;162;6565;163;-1;156;-;184;-2021
Nouvelle-Aquitaine;Données définitives;03/01/2012;02:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;02:30;5115;161;5976;158;-1;159;-;182;-1520
Nouvelle-Aquitaine;Données définitives;03/01/2012;02:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;03:00;4887;161;5787;153;-1;153;-;183;-1549
Nouvelle-Aquitaine;Données définitives;03/01/2012;03:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;03:30;4658;159;5375;158;-1;86;-;185;-1305
Nouvelle-Aquitaine;Données définitives;03/01/2012;03:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;04:00;4604;159;5247;153;-1;88;-;181;-1223
Nouvelle-Aquitaine;Données définitives;03/01/2012;04:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;04:30;4402;161;5340;164;-1;88;-;183;-1533
Nouvelle-Aquitaine;Données définitives;03/01/2012;04:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;05:00;4394;161;5278;182;-1;86;-;183;-1495
Nouvelle-Aquitaine;Données définitives;03/01/2012;05:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;05:30;4414;161;5282;212;-1;84;-;184;-1508
Nouvelle-Aquitaine;Données définitives;03/01/2012;05:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;06:00;4396;158;5227;230;-1;85;-;184;-1486
Nouvelle-Aquitaine;Données définitives;03/01/2012;06:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;06:30;4527;158;5234;229;-1;88;-;177;-1357
Nouvelle-Aquitaine;Données définitives;03/01/2012;06:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;07:00;4659;161;5540;232;-1;87;-;178;-1538
Nouvelle-Aquitaine;Données définitives;03/01/2012;07:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;07:30;4668;161;5823;251;-1;84;-;179;-1829
Nouvelle-Aquitaine;Données définitives;03/01/2012;07:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;08:00;4711;158;5765;274;-1;105;-;179;-1770
Nouvelle-Aquitaine;Données définitives;03/01/2012;08:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;08:30;4794;160;5919;308;-1;158;-;178;-1928
Nouvelle-Aquitaine;Données définitives;03/01/2012;08:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;09:00;4908;162;6129;323;0;160;-;178;-2044
Nouvelle-Aquitaine;Données définitives;03/01/2012;09:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;09:30;5056;160;6211;348;17;164;-;177;-2021
Nouvelle-Aquitaine;Données définitives;03/01/2012;09:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;10:00;5120;162;6180;348;39;157;-;176;-1940
Nouvelle-Aquitaine;Données définitives;03/01/2012;10:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;10:30;5314;163;6297;368;55;155;-;169;-1893
Nouvelle-Aquitaine;Données définitives;03/01/2012;10:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;11:00;5407;163;6304;394;64;148;-;173;-1839
Nouvelle-Aquitaine;Données définitives;03/01/2012;11:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;11:30;5546;163;6344;403;72;150;-;174;-1759
Nouvelle-Aquitaine;Données définitives;03/01/2012;11:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;12:00;5594;163;6276;418;87;216;-;178;-1743
Nouvelle-Aquitaine;Données définitives;03/01/2012;12:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;12:30;5829;163;6260;453;101;163;-;174;-1485
Nouvelle-Aquitaine;Données définitives;03/01/2012;12:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;13:00;5980;162;6283;446;97;164;-;172;-1343
Nouvelle-Aquitaine;Données définitives;03/01/2012;13:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;13:30;5694;162;6221;452;88;155;-;165;-1548
Nouvelle-Aquitaine;Données définitives;03/01/2012;13:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;14:00;5713;159;6171;442;80;89;-;173;-1402
Nouvelle-Aquitaine;Données définitives;03/01/2012;14:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;14:30;5769;157;6266;432;75;78;-;174;-1413
Nouvelle-Aquitaine;Données définitives;03/01/2012;14:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;15:00;5463;158;6347;426;71;79;-;173;-1792
Nouvelle-Aquitaine;Données définitives;03/01/2012;15:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;15:30;5451;160;6604;435;59;80;-;172;-2059
Nouvelle-Aquitaine;Données définitives;03/01/2012;15:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;16:00;5341;161;6636;413;48;76;-;173;-2166
Nouvelle-Aquitaine;Données définitives;03/01/2012;16:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;16:30;5262;162;6601;402;25;80;-;171;-2180
Nouvelle-Aquitaine;Données définitives;03/01/2012;16:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;17:00;5208;163;6617;384;7;82;-;171;-2215
Nouvelle-Aquitaine;Données définitives;03/01/2012;17:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;17:30;5247;165;6505;366;-1;84;-;174;-2047
Nouvelle-Aquitaine;Données définitives;03/01/2012;17:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;18:00;5589;165;6648;308;-1;180;-;173;-1884
Nouvelle-Aquitaine;Données définitives;03/01/2012;18:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;18:30;5791;166;6655;312;-1;237;-;172;-1750
Nouvelle-Aquitaine;Données définitives;03/01/2012;18:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;19:00;5887;162;6697;372;-1;242;-;162;-1747
Nouvelle-Aquitaine;Données définitives;03/01/2012;19:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;19:30;5839;163;6695;367;-1;243;-;159;-1787
Nouvelle-Aquitaine;Données définitives;03/01/2012;19:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;20:00;5744;164;6691;351;-1;244;-;166;-1870
Nouvelle-Aquitaine;Données définitives;03/01/2012;20:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;20:30;5574;160;6648;319;-1;181;-;166;-1899
Nouvelle-Aquitaine;Données définitives;03/01/2012;20:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;21:00;5467;160;6631;334;-1;184;-;170;-2010
Nouvelle-Aquitaine;Données définitives;03/01/2012;21:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;21:30;5352;163;6601;352;-1;250;-;170;-2183
Nouvelle-Aquitaine;Données définitives;03/01/2012;21:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;22:00;5147;160;6512;313;-1;247;-;168;-2252
Nouvelle-Aquitaine;Données définitives;03/01/2012;22:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;22:30;5140;159;6550;309;-1;202;-;174;-2252
Nouvelle-Aquitaine;Données définitives;03/01/2012;22:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;23:00;5516;160;6510;319;-1;208;-;172;-1853
Nouvelle-Aquitaine;Données définitives;03/01/2012;23:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;03/01/2012;23:30;5341;155;6417;332;-1;151;-;173;-1887
Nouvelle-Aquitaine;Données définitives;03/01/2012;23:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;04/01/2012;00:00;5324;155;6428;314;-1;161;-;172;-1905
Nouvelle-Aquitaine;Données définitives;04/01/2012;00:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;04/01/2012;00:30;5421;163;6467;282;-1;173;-;172;-1836
Nouvelle-Aquitaine;Données définitives;04/01/2012;00:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;04/01/2012;01:00;5243;164;6475;317;-1;175;-;176;-2063
Nouvelle-Aquitaine;Données définitives;04/01/2012;01:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;04/01/2012;01:30;5352;164;6555;303;-1;180;-;172;-2020
Nouvelle-Aquitaine;Données définitives;04/01/2012;01:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;04/01/2012;02:00;5129;161;6459;314;-1;181;-;172;-2156
